TEKS ID,Statement,Grade,Chapter
126.2.c.8,"Digital citizenship--privacy, safety, and security. The student practices safe, legal, and ethical digital behaviors to become a socially responsible digital citizen. The student is expected to:",1,126
126.2.c.9,"Practical technology concepts--skills and tools. The student demonstrates knowledge and appropriate use of technology systems, concepts, and operations. The student is expected to:",1,126
126.2.c.1.A,identify and discuss a problem or task and break down (decompose) the solution into sequential steps;,1,126
126.2.c.1.B,identify the simple patterns found in the solutions to everyday problems or tasks; and,1,126
126.2.c.1.C,create a simple algorithm (step-by-step instructions) for an everyday task.,1,126
126.2.c.3.A,"practice personal skills and behaviors, including following directions and mental agility, needed to implement a design process successfully; and",1,126
126.2.c.3.B,"use a design process with components such as asking questions, brainstorming, or storyboarding to identify and solve authentic problems with adult assistance.",1,126
126.2.c.5.A,"explore and collect many types of data such as preferences or daily routines of people, events, or objects; and",1,126
126.2.c.5.B,conduct a basic search using provided keywords and digital sources with adult assistance.,1,126
126.2.c.7.A,explain and demonstrate the importance of acceptable use of digital resources and devices as outlined in local policies or acceptable use policy (AUP); and,1,126
126.2.c.7.B,communicate an understanding that all digital content has owners and explain the importance of respecting others' belongings as they apply to digital content and information.,1,126
126.2.c.8.A,"identify ways to keep a user account safe, including not sharing login information and logging off accounts and devices;",1,126
126.2.c.8.B,identify and discuss what information is safe to share online such as hobbies and likes and dislikes and what information is unsafe such as identifying information; and,1,126
126.2.c.8.C,discuss and define cyberbullying with teacher support and guidance.,1,126
126.2.c.9.A,"select and use a variety of applications, devices, and online learning environments to create an original product;",1,126
126.2.c.9.B,"describe basic computer hardware, including a variety of input and output devices, and software using accurate terminology;",1,126
126.2.c.9.C,"perform software application functions such as file management, collaboration, and the creation and revision of digital artifacts using a variety of developmentally appropriate digital tools and resources;",1,126
126.2.c.9.D,practice ergonomically correct keyboarding techniques and developmentally appropriate hand and body positions; and,1,126
126.2.c.9.E,"identify, locate, and practice using keys on the keyboard, including upper- and lower-case letters, numbers, and special keys such as space bar, shift, and backspace.",1,126
126.3.b.1,"Technology includes data communication, data processing, and the devices used for these tasks locally and across networks. Learning to apply these technologies motivates students to develop critical-thinking skills, higher-order thinking, and innovative problem solving. Technology applications incorporates the study of digital tools, devices, communication, and programming to empower students to apply current and emerging technologies in their careers, their education, and beyond.",2,126
126.3.b.2,"The technology applications Texas Essential Knowledge and Skills (TEKS) consist of five strands that prepare students to be literate in technology applications by grade 8: computational thinking; creativity and innovation; data literacy, management, and representation; digital citizenship; and practical technology concepts. Communication and collaboration skills are embedded across the strands. ",2,126
126.3.b.3,"The technology applications TEKS can be integrated into all content areas and can support stand-alone courses. Districts have the flexibility of offering technology applications in a variety of settings, including through a stand-alone course or by integrating the technology applications standards in the essential knowledge and skills for one or more courses or subject areas.",2,126
126.3.b.4,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",2,126
126.3.b.2.A,"Computational thinking. Students break down the problem-solving process into four steps: decomposition, pattern recognition, abstraction, and algorithms.",2,126
126.3.b.2.B,"Creativity and innovation. Students use innovative design processes to develop solutions to problems. Students plan a solution, create the solution, test the solution, iterate, and debug the solution as needed, and implement a completely new and innovative product.",2,126
126.3.b.2.C,"Data literacy, management, and representation. Students collect, organize, manage, analyze, and publish various types of data for an audience. ",2,126
126.3.b.2.D,"Digital citizenship. Students practice the ethical and effective application of technology and develop an understanding of cybersecurity and the impact of a digital footprint to become safe, productive, and respectful digital citizens.",2,126
126.3.b.2.E,Practical technology concepts. Students build their knowledge of software applications and hardware focusing on keyboarding and use of applications and tools.,2,126
126.3.c.1,"Computational thinking--foundations. The student explores the core concepts of computational thinking, a set of problem-solving processes that involve decomposition, pattern recognition, abstraction, and algorithms. The student is expected to:",2,126
126.3.c.2,"Computational thinking--applications. The student, with guidance from an educator, applies the fundamentals of computer science. The student is expected to:",2,126
126.3.c.3,"Creativity and innovation--innovative design process. The student takes an active role in learning by using a design process to solve authentic problems for a local or global audience, using a variety of technologies. The student is expected to:",2,126
126.3.c.4,Creativity and innovation--emerging technologies. The student demonstrates an understanding that technology is dynamic and impacts different communities. The student is expected to identify and analyze how technology impacts different communities.,2,126
126.3.c.5,"Data literacy, management, and representation--collect data. The student defines data and explains how data can be found and collected. The student is expected to:",2,126
126.c.6,"Data literacy, management, and representation--communicate and publish results. The student communicates data through the use of digital tools. The student is expected to use a digital tool to individually or collaboratively create and communicate data visualizations such as pictographs and bar graphs.",2,126
126.3.c.7,Digital citizenship--social interactions. The student identifies appropriate ways to communicate in various digital environments. The student is expected to participate in digital environments to develop responsible and respectful interactions.,2,126
126.3.c.8,"Digital citizenship--ethics and laws. The student recognizes and practices responsible, legal, and ethical behavior while using digital tools and resources. The student is expected to:",2,126
126.3.c.9,"Digital citizenship--privacy, safety, and security. The student practices safe, legal, and ethical digital behaviors to become a socially responsible digital citizen. The student is expected to:",2,126
126.3.c.10,"Practical technology concepts—skills and tools. The student demonstrates knowledge and appropriate use of technology systems, concepts, and operations. The student is expected to:",2,126
126.3.c.1.A,identify and communicate a problem or task and break down (decompose) multiple solutions into sequential steps;,2,126
126.3.c.1.B,identify complex patterns and make predictions based on the pattern;,2,126
126.3.c.1.C,analyze a plan with adult assistance that outlines the steps needed to complete a task; and,2,126
126.3.c.1.D,create and troubleshoot simple algorithms (step-by-step instructions) that include conditionals such as if-then statements as they apply to an everyday task.,2,126
126.3.c.2.A,identify and explore what a variable is in a sequence of code; and,2,126
126.3.c.2.B,use a design process to create a sequence of code that includes loops to solve a simple problem with or without technology.,2,126
126.3.c.3.A,"demonstrate personal skills and behaviors, including effective communication, following directions, and mental agility, needed to implement a design process successfully; and",2,126
126.3.c.3.B,apply a design process with components such as testing and reflecting to create new and useful solutions to identify and solve for authentic problems.,2,126
126.3.c.5.A,"identify and collect non-numerical data, such as weather patterns, preferred reading genres, and holidays; and",2,126
126.3.c.5.B,conduct a basic search independently using provided keywords and digital sources.,2,126
126.3.c.8.A,explain and demonstrate the importance of acceptable use of digital resources and devices as outlined in local policies or acceptable use policy (AUP); and,2,126
126.3.c.8.B,communicate an understanding that all digital content has owners and explain the importance of respecting others' belongings as they apply to digital content and information.,2,126
126.3.c.9.A,"demonstrate account safety, including creating a strong password and logging off accounts and devices;",2,126
126.3.c.9.B,compare and contrast private and public information and discuss what is safe to be shared online and with whom; and,2,126
126.3.c.9.C,discuss cyberbullying and identify examples.,2,126
126.3.c.10.A,"select and use a variety of applications, devices, and online learning environments to create and share content;",2,126
126.3.c.10.B,"identify, compare, and describe the function of basic computer hardware, including a variety of input and output devices, and software applications using accurate terminology;",2,126
126.3.c.10.C,operate a variety of developmentally appropriate digital tools and resources to perform software application functions such as reviewing digital artifacts and designing solutions to problems;,2,126
126.3.c.10.D,practice ergonomically correct keyboarding techniques and developmentally appropriate hand and body positions; and,2,126
126.3.c.10.E,"identify, locate, and practice using keys on the keyboard, including secondary actions of different keys such as ″@,″ ″#,″ ″$,″ and ″?″.",2,126
126.8.b.1,"Technology includes data communication, data processing, and the devices used for these tasks locally and across networks. Learning to apply these technologies motivates students to develop critical-thinking skills, higher-order thinking, and innovative problem solving. Technology applications incorporates the study of digital tools, devices, communication, and programming to empower students to apply current and emerging technologies in their careers, their education, and beyond.",3,126
126.8.b.2,"The technology applications Texas Essential Knowledge and Skills (TEKS) consist of five strands that prepare students to be literate in technology applications by Grade 8: computational thinking; creativity and innovation; data literacy, management, and representation; digital citizenship; and practical technology concepts. Communication and collaboration skills are embedded across the strands. ",3,126
126.8.b.3,"The technology applications TEKS can be integrated into all content areas and can support stand-alone courses. Districts have the flexibility of offering technology applications in a variety of settings, including through a stand-alone course or by integrating the technology applications standards in the essential knowledge and skills for one or more courses or subject areas.",3,126
126.8.b.4,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",3,126
126.8.b.2.A,"Computational thinking. Students break down the problem-solving process into four steps: decomposition, pattern recognition, abstraction, and algorithms.",3,126
126.8.b.2.B,"Creativity and innovation. Students use innovative design processes to develop solutions to problems. Students plan a solution, create the solution, test the solution, iterate, and debug the solution as needed, and implement a completely new and innovative product.",3,126
126.8.b.2.C,"Data literacy, management, and representation. Students collect, organize, manage, analyze, and publish various types of data for an audience. ",3,126
126.8.b.2.D,"Digital citizenship. Students practice the ethical and effective application of technology and develop an understanding of cybersecurity and the impact of a digital footprint to become safe, productive, and respectful digital citizens.",3,126
126.8.b.2.E,"Practical technology concepts. Students build their knowledge of software applications and hardware focusing on keyboarding and use of applications and tools. Students also build their knowledge and use of technology systems, including integrating the use of multiple applications.",3,126
126.8.c.1,"Computational thinking--foundations. The student explores the core concepts of computational thinking, a set of problem-solving processes that involve decomposition, pattern recognition, abstraction, and algorithms. The student is expected to:",3,126
126.8.c.2,Computational thinking--applications. The student applies the fundamentals of computer science. The student is expected to:,3,126
126.8.c.3,"Creativity and innovation--innovative design process. The student takes an active role in learning by using a design process to solve authentic problems for a local or global audience, using a variety of technologies. The student is expected to:",3,126
126.8.c.4,Creativity and innovation--emerging technologies. The student demonstrates an understanding that technology is dynamic and impacts different communities. The student is expected to define emerging technologies.,3,126
126.8.c.5,"Data literacy, management, and representation--collect data. The student uses digital strategies to collect and identify data. The student is expected to:",3,126
126.8.c.6,"Data literacy, management, and representation--organize, manage, and analyze data. The student uses data to answer questions. The student is expected to analyze data in graphs to identify and discuss trends and inferences.",3,126
126.8.c.7,"Data literacy, management, and representation--communicate and publish results. The student communicates data through the use of digital tools to inform an audience. The student is expected to use digital tools to communicate and publish results to inform an intended audience.",3,126
126.8.c.8,Digital citizenship--social interactions. The student understands different styles of digital communication and that a student's actions online can have a long-term impact. The student is expected to:,3,126
126.8.c.9,"Digital citizenship--ethics and laws. The student recognizes and practices responsible, legal, and ethical behavior while using digital tools and resources. The student is expected to:",3,126
126.8.c.10,"Digital citizenship--privacy, safety, and security. The student practices safe, legal, and ethical digital behaviors to become a socially responsible digital citizen. The student is expected to:",3,126
126.8.c.11,"Practical technology concepts--processes. The student engages with technology systems, concepts, and operations. The student is expected to:",3,126
126.8.c.12,Practical technology concepts--skills and tools. The student selects appropriate methods or techniques for an assigned task and identifies and solves simple hardware and software problems using common troubleshooting strategies. The student is expected to:,3,126
126.8.c.1.A,"decompose story problems into smaller, manageable subproblems and identify a solution to the problems;",3,126
126.8.c.1.B,identify simple and complex patterns in story problems;,3,126
126.8.c.1.C,develop a plan collaboratively and document a plan that outlines specific steps taken to complete a project; and,3,126
126.8.c.1.D,debug simple algorithms (set of procedures) by identifying and removing errors.,3,126
126.8.c.2.A,use variables within a program to store data; and,3,126
126.c.2.B,"use a design process to create programs that include sequences, loops, and conditionals to express ideas or address a problem.",3,126
126.8.c.3.A,"explain the importance of and demonstrate personal skills and behaviors, including metacognition, effective communication, following directions, and mental agility, needed to implement the design process successfully; and",3,126
126.8.c.3.B,apply an appropriate design process using components such as peer and teacher feedback to create new and useful solutions to authentic problems.,3,126
126.8.c.5.A,identify and collect numerical data such as the price of goods or temperature; and,3,126
126.8.c.5.B,use various search strategies with adult assistance.,3,126
126.8.c.8.A,define digital footprint;,3,126
126.8.c.8.B,define digital etiquette; and,3,126
126.8.c.8.C,define digital collaboration.,3,126
126.8.c.9.A,demonstrate adherence to local acceptable use policy (AUP) that reflects positive social behavior in the digital environment;,3,126
126.8.c.9.B,communicate the purpose of copyright law and identify appropriate and inappropriate uses of digital content and information; and,3,126
126.8.c.9.C,identify the required elements of citations for digital forms of media.,3,126
126.8.c.10.A,"demonstrate account safety, including creating a strong password and logging off accounts and devices;",3,126
126.8.c.10.B,describe ways to employ safe practices such as protecting digital identity and avoid online dangers such as accessing unsafe websites or clicking on suspicious links; and,3,126
126.8.c.10.C,discuss cyberbullying and explain how to respond to cyberbullying.,3,126
126.8.c.11.A,"compare and contrast applications such as word processor, spreadsheet, and presentation tools for relevance to an assigned task; and",3,126
126.8.c.11.B,"perform software application functions such as inserting or deleting text, inserting images, and formatting page layout and margins.",3,126
126.8.c.12.A,"communicate an understanding of terminology related to operating systems and network systems such as internet, intranet, wireless network, short-range wireless technology, and learning management systems;",3,126
126.8.c.12.B,identify where and how to save files such as using appropriate naming conventions and effective file management strategies;,3,126
126.8.c.12.C,demonstrate proper touch keyboarding techniques with accuracy and ergonomic strategies such as correct hand and body positions;,3,126
126.8.c.12.D,"identify and practice using keyboard or other input device shortcuts for actions such as copy, paste, undo, or closing windows; and",3,126
126.8.c.12.E,identify minor technical problems with hardware and software and solve the issues with assistance.,3,126
126.9.b.1,"Technology includes data communication, data processing, and the devices used for these tasks locally and across networks. Learning to apply these technologies motivates students to develop critical-thinking skills, higher-order thinking, and innovative problem solving. Technology applications incorporates the study of digital tools, devices, communication, and programming to empower students to apply current and emerging technologies in their careers, their education, and beyond.",4,126
126.9.b.2,"The technology applications Texas Essential Knowledge and Skills (TEKS)  consist of five strands that prepare students to be literate in technology applications by Grade 8: computational thinking; creativity and innovation; data literacy, management, and representation; digital citizenship; and practical technology concepts. Communication and collaboration skills are embedded across the strands. ",4,126
126.9.b.3,"The technology applications TEKS can be integrated into all content areas and can support stand-alone courses. Districts have the flexibility of offering technology applications in a variety of settings, including through a stand-alone course or by integrating the technology applications standards in the essential knowledge and skills for one or more courses or subject areas.",4,126
126.9.b.4,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",4,126
126.9.b.2.A,"Computational thinking. Students break down the problem-solving process into four steps: decomposition, pattern recognition, abstraction, and algorithms.",4,126
126.9.b.2.B,"Creativity and innovation. Students use innovative design processes to develop solutions to problems. Students plan a solution, create the solution, test the solution, iterate, and debug the solution as needed, and implement a completely new and innovative product.",4,126
126.9.b.2.C,"Data literacy, management, and representation. Students collect, organize, manage, analyze, and publish various types of data for an audience. ",4,126
126.9.b.2.D,"Digital citizenship. Students practice the ethical and effective application of technology and develop an understanding of cybersecurity and the impact of a digital footprint to become safe, productive, and respectful digital citizens.",4,126
126.9.b.2.E,"Practical technology concepts. Students build their knowledge of software applications and hardware focusing on keyboarding and use of applications and tools. Students also build their knowledge and use of technology systems, including integrating the use of multiple applications.",4,126
126.9.c.1,"Computational thinking--foundations. The student explores the core concepts of computational thinking, a set of problem-solving processes that involve decomposition, pattern recognition, abstraction, and algorithms. The student is expected to:",4,126
126.9.c.2,Computational thinking--applications. The student applies the fundamentals of computer science. The student is expected to:,4,126
126.9.c.3,"Creativity and innovation--innovative design process. The student takes an active role in learning by using a design process to solve authentic problems for a local or global audience, using a variety of technologies. The student is expected to:",4,126
126.9.c.4,Creativity and innovation--emerging technologies. The student demonstrates an understanding that technology is dynamic and impacts different communities. The student is expected to identify examples of emerging technologies.,4,126
126.9.c.5,"Data literacy, management, and representation--collect data. The student uses digital strategies to collect and identify data. The student is expected to:",4,126
126.9.c.6,"Data literacy, management, and representation--organize, manage, and analyze data. The student uses data to answer questions. The student is expected to use digital tools to transform and make inferences about data to answer a question.",4,126
126.9.c.7,"Data literacy, management, and representation--communicate and publish results. The student communicates data through the use of digital tools to inform an audience. The student is expected to use digital tools to communicate results of an inquiry to inform an intended audience.",4,126
126.9.c.8,Digital citizenship--social interactions. The student understands different styles of digital communication and that a student's actions online can have a long-term impact. The student is expected to:,4,126
126.9.c.9,"Digital citizenship--ethics and laws. The student recognizes and practices responsible, legal, and ethical behavior while using digital tools and resources. The student is expected to:",4,126
126.9.c.10,"Digital citizenship--privacy, safety, and security. The student practices safe, legal, and ethical digital behaviors to become a socially responsible digital citizen. The student is expected to:",4,126
126.9.c.11,"Practical technology concepts--processes. The student engages with technology systems, concepts, and operations. The student is expected to:",4,126
126.9.c.12,Practical technology concepts--skills and tools. The student selects appropriate methods or techniques for an assigned task and identifies and solves simple hardware and software problems using common troubleshooting strategies. The student is expected to:,4,126
126.9.c.1.A,"decompose story problems into smaller, manageable subproblems and discuss and document various solutions to the problems;",4,126
126.9.c.1.B,identify patterns in story problems and make predictions based on the pattern;,4,126
126.9.c.1.C,communicate design plans and solutions using a variety of options; and,4,126
126.9.c.1.D,debug algorithms (set of procedures) by identifying and removing errors.,4,126
126.9.c.2.A,use variables within a program to modify data; and,4,126
126.9.c.2.B,"use a design process to create programs that include sequences, loops, and conditionals to express ideas or address a problem.",4,126
126.9.c.3.A,"explain the importance of and demonstrate personal skills and behaviors, including problem solving and questioning, effective communication, following directions, mental agility, and metacognition, that are needed to implement a design process successfully; and",4,126
126.9.c.3.B,apply an appropriate design process that includes components to improve processes and refine original products for authentic problems.,4,126
126.9.c.5.A,classify numerical and non-numerical data; and,4,126
126.9.c.5.B,"identify and collect data by using various search strategies, including two or more keywords within specific parameters.",4,126
126.9.c.8.A,describe how information retained online creates a permanent digital footprint;,4,126
126.9.c.8.B,"describe appropriate digital etiquette for various forms of digital communication such as text, email, and online chat; and",4,126
126.9.c.8.C,"demonstrate appropriate digital etiquette for various forms of digital collaboration such as shared documents, video conferencing, and other platforms.",4,126
126.9.c.9.A,demonstrate adherence to local acceptable use policy (AUP) and explain the importance of responsible and ethical technology use;,4,126
126.9.c.9.B,"describe the rights and responsibilities of a creator, define copyright law, and explain how copyright law applies to creative work; and",4,126
126.9.c.9.C,create citations for digital forms of media with assistance.,4,126
126.9.c.10.A,"demonstrate account safety, including creating a strong password and logging off devices, and explain the importance of these practices;",4,126
126.9.c.10.B,"identify and discuss types of data collection tools such as cookies, pop-ups, smart devices, and unsecured networks and explain why it is important to maintain digital privacy; and",4,126
126.9.c.10.C,"discuss and explain how to respond to cyberbullying, including advocating for self and others.",4,126
126.9.c.11.A,evaluate and choose applications for relevance to an assigned task; and,4,126
126.9.c.11.B,"perform software application functions such as outline options, bulleting, and numbering lists, and perform editing functions such as finding and replacing.",4,126
126.9.c.12.A,"communicate an understanding of terminology related to virtual systems such as video conferencing, augmented reality, and virtual reality environments;",4,126
126.9.c.12.B,"evaluate where and how to save, including the use of appropriate naming conventions and effective file management strategies and folder structures;",4,126
126.9.c.12.C,demonstrate proper touch keyboarding techniques with speed and accuracy and ergonomic strategies such as correct hand and body positions;,4,126
126.9.c.12.D,identify and practice using cross-curricular symbols or other input device shortcuts on a keyboard; and,4,126
126.9.c.12.E,use troubleshooting strategies to solve minor technical problems with hardware and software such as restarting software or rebooting hardware.,4,126
126.10.b.1,"Technology includes data communication, data processing, and the devices used for these tasks locally and across networks. Learning to apply these technologies motivates students to develop critical-thinking skills, higher-order thinking, and innovative problem solving. Technology applications incorporates the study of digital tools, devices, communication, and programming to empower students to apply current and emerging technologies in their careers, their education, and beyond.",5,126
126.10.b.2,"The technology applications Texas Essential Knowledge and Skills (TEKS) consist of five strands that prepare students to be literate in technology applications by Grade 8: computational thinking; creativity and innovation; data literacy, management, and representation; digital citizenship; and practical technology concepts. Communication and collaboration skills are embedded across the strands. ",5,126
126.10.b.3,"The technology applications TEKS can be integrated into all content areas and can support stand-alone courses. Districts have the flexibility of offering technology applications in a variety of settings, including through a stand-alone course or by integrating the technology applications standards in the essential knowledge and skills for one or more courses or subject areas.",5,126
126.10.b.4,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",5,126
126.10.b.2.A,"Computational thinking. Students break down the problem-solving process into four steps: decomposition, pattern recognition, abstraction, and algorithms.",5,126
126.10.b.2.B,"Creativity and innovation. Students use innovative design processes to develop solutions to problems. Students plan a solution, create the solution, test the solution, iterate, and debug the solution as needed, and implement a completely new and innovative product.",5,126
126.10.b.2.C,"Data literacy, management, and representation. Students collect, organize, manage, analyze, and publish various types of data for an audience. ",5,126
126.10.b.10.D,"Digital citizenship. Students practice the ethical and effective application of technology and develop an understanding of cybersecurity and the impact of a digital footprint to become safe, productive, and respectful digital citizens.",5,126
126.10.b.2.E,"Practical technology concepts. Students build their knowledge of software applications and hardware focusing on keyboarding and use of applications and tools. Students also build their knowledge and use of technology systems, including integrating the use of multiple applications.",5,126
126.10.c.1,"Computational thinking--foundations. The student explores the core concepts of computational thinking, a set of problem-solving processes that involve decomposition, pattern recognition, abstraction, and algorithms. The student is expected to:",5,126
126.10.c.2,Computational thinking--applications. The student applies the fundamentals of computer science. The student is expected to:,5,126
126.10.c.3,"Creativity and innovation--innovative design process. The student takes an active role in learning by using a design process to solve authentic problems for a local or global audience, using a variety of technologies. The student is expected to:",5,126
126.10.c.4,Creativity and innovation--emerging technologies. The student demonstrates an understanding that technology is dynamic and impacts different communities. The student is expected to predict how emerging technologies may impact different communities.,5,126
126.10.c.5,"Data literacy, management, and representation--collect data. The student uses digital strategies to collect and identify data. The student is expected to:",5,126
126.10.c.6,"Data literacy, management, and representation--organize, manage, and analyze data. The student uses data to answer questions. The student is expected to use digital tools to analyze and transform data and make inferences to answer questions.",5,126
126.10.c.7,"Data literacy, management, and representation--communicate and publish results. The student communicates data through the use of digital tools to inform an audience. The student is expected to use digital tools to communicate and display data using  appropriate visualization to inform an intended audience.",5,126
126.10.c.8,Digital citizenship--social interactions. The student understands different styles of digital communication and that a student's actions online can have a long-term impact. The student is expected to:,5,126
