TEKS ID,Statement,Grade,Chapter
111.3.a.1,"The desire to achieve educational excellence is the driving force behind the Texas essential knowledge and skills for mathematics, guided by the college and career readiness standards. By embedding statistics, probability, and finance, while focusing on computational thinking, mathematical fluency, and solid understanding, Texas will lead the way in mathematics education and prepare all Texas students for the challenges they will face in the 21st century.",1,111
111.3.a.2,"The process standards describe ways in which students are expected to engage in the content. The placement of the process standards at the beginning of the knowledge and skills listed for each grade and course is intentional. The process standards weave the other knowledge and skills together so that students may be successful problem solvers and use mathematics efficiently and effectively in daily life. The process standards are integrated at every grade level and course. When possible, students will apply mathematics to problems arising in everyday life, society, and the workplace. Students will use a problem-solving model that incorporates analyzing given information, formulating a plan or strategy, determining a solution, justifying the solution, and evaluating the problem-solving process and the reasonableness of the solution. Students will select appropriate tools such as real objects, manipulatives, algorithms, paper and pencil, and technology and techniques such as mental math, estimation, number sense, and generalization and abstraction to solve problems. Students will effectively communicate mathematical ideas, reasoning, and their implications using multiple representations such as symbols, diagrams, graphs, computer programs, and language. Students will use mathematical relationships to generate solutions and make connections and predictions. Students will analyze mathematical relationships to connect and communicate mathematical ideas. Students will display, explain, or justify mathematical ideas and arguments using precise mathematical language in written or oral communication.",1,111
111.3.a.3,"For students to become fluent in mathematics, students must develop a robust sense of number. The National Research Council's report, ""Adding It Up,"" defines procedural fluency as ""skill in carrying out procedures flexibly, accurately, efficiently, and appropriately."" As students develop procedural fluency, they must also realize that true problem solving may take time, effort, and perseverance. Students in Grade 1 are expected to perform their work without the use of calculators.",1,111
111.3.a.4,"The primary focal areas in Grade 1 are understanding and applying place value, solving problems involving addition and subtraction, and composing and decomposing two-dimensional shapes and three-dimensional solids.",1,111
111.3.a.5,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",1,111
111.3.a.4.A,Students use relationships within the numeration system to understand the sequential order of the counting numbers and their relative magnitude.,1,111
111.3.a.4.B,"Students extend their use of addition and subtraction beyond the actions of joining and separating to include comparing and combining. Students use properties of operations and the relationship between addition and subtraction to solve problems. By comparing a variety of solution strategies, students use efficient, accurate, and generalizable methods to perform operations.",1,111
111.3.a.4.C,"Students use basic shapes and spatial reasoning to model objects in their environment and construct more complex shapes. Students are able to identify, name, and describe basic two-dimensional shapes and three-dimensional solids.",1,111
111.3.b.1,Mathematical process standards. The student uses mathematical processes to acquire and demonstrate mathematical understanding. The student is expected to:,1,111
111.3.b.2,"Number and operations. The student applies mathematical process standards to represent and compare whole numbers, the relative position and magnitude of whole numbers, and relationships within the numeration system related to place value. The student is expected to:",1,111
111.3.b.3,Number and operations. The student applies mathematical process standards to develop and use strategies for whole number addition and subtraction computations in order to solve problems. The student is expected to:,1,111
111.3.b.4,"Number and operations. The student applies mathematical process standards to identify coins, their values, and the relationships among them in order to recognize the need for monetary transactions. The student is expected to:",1,111
111.3.b.5,Algebraic reasoning. The student applies mathematical process standards to identify and apply number patterns within properties of numbers and operations in order to describe relationships. The student is expected to:,1,111
111.3.b.6,Geometry and measurement. The student applies mathematical process standards to analyze attributes of two-dimensional shapes and three-dimensional solids to develop generalizations about their properties. The student is expected to:,1,111
111.3.b.7,Geometry and measurement. The student applies mathematical process standards to select and use units to describe length and time. The student is expected to:,1,111
111.3.b.8,Data analysis. The student applies mathematical process standards to organize data to make it useful for interpreting information and solving problems. The student is expected to:,1,111
111.3.b.9,Personal financial literacy. The student applies mathematical process standards to manage one's financial resources effectively for lifetime financial security. The student is expected to:,1,111
111.3.b.1.A,"apply mathematics to problems arising in everyday life, society, and the workplace;",1,111
111.3.b.1.B,"use a problem-solving model that incorporates analyzing given information, formulating a plan or strategy, determining a solution, justifying the solution, and evaluating the problem-solving process and the reasonableness of the solution;",1,111
111.3.b.1.C,"select tools, including real objects, manipulatives, paper and pencil, and technology as appropriate, and techniques, including mental math, estimation, and number sense as appropriate, to solve problems;",1,111
111.3.b.1.D,"communicate mathematical ideas, reasoning, and their implications using multiple representations, including symbols, diagrams, graphs, and language as appropriate;",1,111
111.3.b.1.E,"create and use representations to organize, record, and communicate mathematical ideas;",1,111
111.3.b.1.F,analyze mathematical relationships to connect and communicate mathematical ideas; and,1,111
111.3.b.1.G,"display, explain, and justify mathematical ideas and arguments using precise mathematical language in written or oral communication.",1,111
111.3.b.2.A,recognize instantly the quantity of structured arrangements;,1,111
111.3.b.2.B,"use concrete and pictorial models to compose and decompose numbers up to 120 in more than one way as so many hundreds, so many tens, and so many ones;",1,111
111.3.b.2.C,"use objects, pictures, and expanded and standard forms to represent numbers up to 120;",1,111
111.3.b.2.D,generate a number that is greater than or less than a given whole number up to 120;,1,111
111.3.b.2.E,use place value to compare whole numbers up to 120 using comparative language;,1,111
111.3.b.2.F,order whole numbers up to 120 using place value and open number lines; and,1,111
111.3.b.2.G,"represent the comparison of two numbers to 100 using the symbols >, <, or =.",1,111
111.3.b.3.A,use concrete and pictorial models to determine the sum of a multiple of 10 and a one-digit number in problems up to 99;,1,111
111.3.b.3.B,"use objects and pictorial models to solve word problems involving joining, separating, and comparing sets within 20 and unknowns as any one of the terms in the problem such as 2 + 4 = [ ]; 3 + [ ] = 7; and 5 = [ ] - 3;",1,111
111.3.b.3.C,compose 10 with two or more addends with and without concrete objects;,1,111
111.3.b.3.D,"apply basic fact strategies to add and subtract within 20, including making 10 and decomposing a number leading to a 10;",1,111
111.3.b.3.E,"explain strategies used to solve addition and subtraction problems up to 20 using spoken words, objects, pictorial models, and number sentences; and",1,111
111.3.b.3.F,generate and solve problem situations when given a number sentence involving addition or subtraction of numbers within 20.,1,111
111.3.b.4.A,"identify U.S. coins, including pennies, nickels, dimes, and quarters, by value and describe the relationships among them;",1,111
111.3.b.4.B,write a number with the cent symbol to describe the value of a coin; and,1,111
111.3.b.4.C,"use relationships to count by twos, fives, and tens to determine the value of a collection of pennies, nickels, and/or dimes.",1,111
111.3.b.5.A,recite numbers forward and backward from any given number between 1 and 120;,1,111
111.3.b.5.B,"skip count by twos, fives, and tens to determine the total number of objects up to 120 in a set;",1,111
111.3.b.5.C,use relationships to determine the number that is 10 more and 10 less than a given number up to 120;,1,111
111.3.b.5.D,represent word problems involving addition and subtraction of whole numbers up to 20 using concrete and pictorial models and number sentences;,1,111
111.3.b.5.E,understand that the equal sign represents a relationship where expressions on each side of the equal sign represent the same value(s);,1,111
111.3.b.5.F,determine the unknown whole number in an addition or subtraction equation when the unknown may be any one of the three or four terms in the equation; and,1,111
111.3.b.5.G,apply properties of operations to add and subtract two or three numbers.,1,111
111.3.b.6.A,classify and sort regular and irregular two-dimensional shapes based on attributes using informal geometric language;,1,111
111.3.b.6.B,distinguish between attributes that define a two-dimensional or three-dimensional figure and attributes that do not define the shape;,1,111
111.3.b.6.C,"create two-dimensional figures, including circles, triangles, rectangles, and squares, as special rectangles, rhombuses, and hexagons;",1,111
111.3.b.6.D,"identify two-dimensional shapes, including circles, triangles, rectangles, and squares, as special rectangles, rhombuses, and hexagons and describe their attributes using formal geometric language;",1,111
111.3.b.6.E,"identify three-dimensional solids, including spheres, cones, cylinders, rectangular prisms (including cubes), and triangular prisms, and describe their attributes using formal geometric language;",1,111
111.3.b.6.F,"compose two-dimensional shapes by joining two, three, or four figures to produce a target shape in more than one way if possible;",1,111
111.3.b.6.G,partition two-dimensional figures into two and four fair shares or equal parts and describe the parts using words; and,1,111
111.3.b.6.H,identify examples and non-examples of halves and fourths.,1,111
111.3.b.7.A,use measuring tools to measure the length of objects to reinforce the continuous nature of linear measurement;,1,111
111.3.b.7.B,"illustrate that the length of an object is the number of same-size units of length that, when laid end-to-end with no gaps or overlaps, reach from one end of the object to the other;",1,111
111.3.b.7.C,measure the same object/distance with units of two different lengths and describe how and why the measurements differ;,1,111
111.3.b.7.D,describe a length to the nearest whole unit using a number and a unit; and,1,111
111.3.b.7.E,tell time to the hour and half hour using analog and digital clocks.,1,111
111.3.b.8.A,"collect, sort, and organize data in up to three categories using models/representations such as tally marks or T-charts;",1,111
111.3.b.8.B,use data to create picture and bar-type graphs; and,1,111
111.3.b.8.C,draw conclusions and generate and answer questions using information from picture and bar-type graphs.,1,111
111.3.b.9.A,define money earned as income;,1,111
111.3.b.9.B,"identify income as a means of obtaining goods and services, oftentimes making choices between wants and needs;",1,111
111.3.b.9.C,distinguish between spending and saving; and,1,111
111.3.b.9.D,consider charitable giving.,1,111
111.4.a.1,"The desire to achieve educational excellence is the driving force behind the Texas essential knowledge and skills for mathematics, guided by the college and career readiness standards. By embedding statistics, probability, and finance, while focusing on computational thinking, mathematical fluency, and solid understanding, Texas will lead the way in mathematics education and prepare all Texas students for the challenges they will face in the 21st century.",2,111
111.4.a.2,"The process standards describe ways in which students are expected to engage in the content. The placement of the process standards at the beginning of the knowledge and skills listed for each grade and course is intentional. The process standards weave the other knowledge and skills together so that students may be successful problem solvers and use mathematics efficiently and effectively in daily life. The process standards are integrated at every grade level and course. When possible, students will apply mathematics to problems arising in everyday life, society, and the workplace. Students will use a problem-solving model that incorporates analyzing given information, formulating a plan or strategy, determining a solution, justifying the solution, and evaluating the problem-solving process and the reasonableness of the solution. Students will select appropriate tools such as real objects, manipulatives, algorithms, paper and pencil, and technology and techniques such as mental math, estimation, number sense, and generalization and abstraction to solve problems. Students will effectively communicate mathematical ideas, reasoning, and their implications using multiple representations such as symbols, diagrams, graphs, computer programs, and language. Students will use mathematical relationships to generate solutions and make connections and predictions. Students will analyze mathematical relationships to connect and communicate mathematical ideas. Students will display, explain, or justify mathematical ideas and arguments using precise mathematical language in written or oral communication.",2,111
111.4.a.3,"For students to become fluent in mathematics, students must develop a robust sense of number. The National Research Council's report, ""Adding It Up,"" defines procedural fluency as ""skill in carrying out procedures flexibly, accurately, efficiently, and appropriately."" As students develop procedural fluency, they must also realize that true problem solving may take time, effort, and perseverance. Students in Grade 2 are expected to perform their work without the use of calculators.",2,111
111.4.a.4,"The primary focal areas in Grade 2 are making comparisons within the base-10 place value system, solving problems with addition and subtraction within 1,000, and building foundations for multiplication.",2,111
111.4.a.5,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",2,111
111.4.a.4.A,"Students develop an understanding of the base-10 place value system and place value concepts. The students' understanding of base-10 place value includes ideas of counting in units and multiples of thousands, hundreds, tens, and ones and a grasp of number relationships, which students demonstrate in a variety of ways.",2,111
111.4.a.4.B,"Students identify situations in which addition and subtraction are useful to solve problems. Students develop a variety of strategies to use efficient, accurate, and generalizable methods to add and subtract multi-digit whole numbers.",2,111
111.4.a.4.C,"Students use the relationship between skip counting and equal groups of objects to represent the addition or subtraction of equivalent sets, which builds a strong foundation for multiplication and division.",2,111
111.4.b.1,Mathematical process standards. The student uses mathematical processes to acquire and demonstrate mathematical understanding. The student is expected to:,2,111
111.4.b.2,"Number and operations. The student applies mathematical process standards to understand how to represent and compare whole numbers, the relative position and magnitude of whole numbers, and relationships within the numeration system related to place value. The student is expected to:",2,111
111.4.b.3,Number and operations. The student applies mathematical process standards to recognize and represent fractional units and communicates how they are used to name parts of a whole. The student is expected to:,2,111
111.4.b.4,Number and operations. The student applies mathematical process standards to develop and use strategies and methods for whole number computations in order to solve addition and subtraction problems with efficiency and accuracy. The student is expected to:,2,111
111.4.b.5,Number and operations. The student applies mathematical process standards to determine the value of coins in order to solve monetary transactions. The student is expected to:,2,111
111.4.b.6,Number and operations. The student applies mathematical process standards to connect repeated addition and subtraction to multiplication and division situations that involve equal groupings and shares. The student is expected to:,2,111
111.4.b.7,Algebraic reasoning. The student applies mathematical process standards to identify and apply number patterns within properties of numbers and operations in order to describe relationships. The student is expected to:,2,111
111.4.b.8,Geometry and measurement. The student applies mathematical process standards to analyze attributes of two-dimensional shapes and three-dimensional solids to develop generalizations about their properties. The student is expected to:,2,111
111.4.b.9,"Geometry and measurement. The student applies mathematical process standards to select and use units to describe length, area, and time. The student is expected to:",2,111
111.4.b.10,Data analysis. The student applies mathematical process standards to organize data to make it useful for interpreting information and solving problems. The student is expected to:,2,111
111.4.b.11,Personal financial literacy. The student applies mathematical process standards to manage one's financial resources effectively for lifetime financial security. The student is expected to:,2,111
111.4.b.1.A,"apply mathematics to problems arising in everyday life, society, and the workplace;",2,111
111.4.b.1.B,"use a problem-solving model that incorporates analyzing given information, formulating a plan or strategy, determining a solution, justifying the solution, and evaluating the problem-solving process and the reasonableness of the solution;",2,111
111.4.b.1.C,"select tools, including real objects, manipulatives, paper and pencil, and technology as appropriate, and techniques, including mental math, estimation, and number sense as appropriate, to solve problems;",2,111
111.4.b.1.D,"communicate mathematical ideas, reasoning, and their implications using multiple representations, including symbols, diagrams, graphs, and language as appropriate;",2,111
111.4.b.1.E,"create and use representations to organize, record, and communicate mathematical ideas;",2,111
111.4.b.1.F,analyze mathematical relationships to connect and communicate mathematical ideas; and,2,111
111.4.b.1.G,"display, explain, and justify mathematical ideas and arguments using precise mathematical language in written or oral communication.",2,111
111.4.b.2.A,"use concrete and pictorial models to compose and decompose numbers up to 1,200 in more than one way as a sum of so many thousands, hundreds, tens, and ones;",2,111
111.4.b.2.B,"use standard, word, and expanded forms to represent numbers up to 1,200;",2,111
111.4.b.2.C,"generate a number that is greater than or less than a given whole number up to 1,200;",2,111
111.4.b.2.D,"use place value to compare and order whole numbers up to 1,200 using comparative language, numbers, and symbols (>, <, or =);",2,111
111.4.b.2.E,locate the position of a given whole number on an open number line; and,2,111
111.4.b.2.F,name the whole number that corresponds to a specific point on a number line.,2,111
111.4.b.3.A,"partition objects into equal parts and name the parts, including halves, fourths, and eighths, using words;",2,111
111.4.b.3.B,"explain that the more fractional parts used to make a whole, the smaller the part; and the fewer the fractional parts, the larger the part;",2,111
111.4.b.3.C,use concrete models to count fractional parts beyond one whole using words and recognize how many parts it takes to equal one whole; and,2,111
111.4.b.3.D,"identify examples and non-examples of halves, fourths, and eighths.",2,111
111.4.b.4.A,recall basic facts to add and subtract within 20 with automaticity;,2,111
111.4.b.4.B,add up to four two-digit numbers and subtract two-digit numbers using mental strategies and algorithms based on knowledge of place value and properties of operations;,2,111
111.4.b.4.C,"solve one-step and multi-step word problems involving addition and subtraction within 1,000 using a variety of strategies based on place value, including algorithms; and",2,111
111.4.b.4.D,"generate and solve problem situations for a given mathematical number sentence involving addition and subtraction of whole numbers within 1,000.",2,111
111.4.b.5.A,determine the value of a collection of coins up to one dollar; and,2,111
111.4.b.5.B,"use the cent symbol, dollar sign, and the decimal point to name the value of a collection of coins.",2,111
111.4.b.6.A,"model, create, and describe contextual multiplication situations in which equivalent sets of concrete objects are joined; and",2,111
111.4.b.6.B,"model, create, and describe contextual division situations in which a set of concrete objects is separated into equivalent sets.",2,111
111.4.b.7.A,determine whether a number up to 40 is even or odd using pairings of objects to represent the number;,2,111
111.4.b.7.B,"use an understanding of place value to determine the number that is 10 or 100 more or less than a given number up to 1,200; and",2,111
111.4.b.7.C,represent and solve addition and subtraction word problems where unknowns may be any one of the terms in the problem.,2,111
111.4.b.8.A,"create two-dimensional shapes based on given attributes, including number of sides and vertices;",2,111
111.4.b.8.B,"classify and sort three-dimensional solids, including spheres, cones, cylinders, rectangular prisms (including cubes as special rectangular prisms), and triangular prisms, based on attributes using formal geometric language;",2,111
111.4.b.8.C,"classify and sort polygons with 12 or fewer sides according to attributes, including identifying the number of sides and number of vertices;",2,111
111.4.b.8.D,compose two-dimensional shapes and three-dimensional solids with given properties or attributes; and,2,111
111.4.b.8.E,"decompose two-dimensional shapes such as cutting out a square from a rectangle, dividing a shape in half, or partitioning a rectangle into identical triangles and identify the resulting geometric parts.",2,111
111.4.b.9.A,find the length of objects using concrete models for standard units of length;,2,111
111.4.b.9.B,describe the inverse relationship between the size of the unit and the number of units needed to equal the length of an object;,2,111
111.4.b.9.C,represent whole numbers as distances from any given location on a number line;,2,111
111.4.b.9.D,"determine the length of an object to the nearest marked unit using rulers, yardsticks, meter sticks, or measuring tapes;",2,111
111.4.b.9.E,"determine a solution to a problem involving length, including estimating lengths;",2,111
111.4.b.9.F,"use concrete models of square units to find the area of a rectangle by covering it with no gaps or overlaps, counting to find the total number of square units, and describing the measurement using a number and the unit; and",2,111
111.4.b.9.G,read and write time to the nearest one-minute increment using analog and digital clocks and distinguish between a.m. and p.m.,2,111
111.4.b.10.A,explain that the length of a bar in a bar graph or the number of pictures in a pictograph represents the number of data points for a given category;,2,111
111.4.b.10.B,organize a collection of data with up to four categories using pictographs and bar graphs with intervals of one or more;,2,111
111.4.b.10.C,write and solve one-step word problems involving addition or subtraction using data represented within pictographs and bar graphs with intervals of one; and,2,111
111.4.b.10.D,draw conclusions and make predictions from information in a graph.,2,111
111.4.b.11.A,calculate how money saved can accumulate into a larger amount over time;,2,111
111.4.b.11.B,explain that saving is an alternative to spending;,2,111
111.4.b.11.C,distinguish between a deposit and a withdrawal;,2,111
111.4.b.11.D,identify examples of borrowing and distinguish between responsible and irresponsible borrowing;,2,111
111.4.b.11.E,identify examples of lending and use concepts of benefits and costs to evaluate lending decisions; and,2,111
111.4.b.11.F,differentiate between producers and consumers and calculate the cost to produce a simple item.,2,111
111.5.a.1,"The desire to achieve educational excellence is the driving force behind the Texas essential knowledge and skills for mathematics, guided by the college and career readiness standards. By embedding statistics, probability, and finance, while focusing on computational thinking, mathematical fluency, and solid understanding, Texas will lead the way in mathematics education and prepare all Texas students for the challenges they will face in the 21st century.",3,111
111.5.a.2,"The process standards describe ways in which students are expected to engage in the content. The placement of the process standards at the beginning of the knowledge and skills listed for each grade and course is intentional. The process standards weave the other knowledge and skills together so that students may be successful problem solvers and use mathematics efficiently and effectively in daily life. The process standards are integrated at every grade level and course. When possible, students will apply mathematics to problems arising in everyday life, society, and the workplace. Students will use a problem-solving model that incorporates analyzing given information, formulating a plan or strategy, determining a solution, justifying the solution, and evaluating the problem-solving process and the reasonableness of the solution. Students will select appropriate tools such as real objects, manipulatives, algorithms, paper and pencil, and technology and techniques such as mental math, estimation, number sense, and generalization and abstraction to solve problems. Students will effectively communicate mathematical ideas, reasoning, and their implications using multiple representations such as symbols, diagrams, graphs, computer programs, and language. Students will use mathematical relationships to generate solutions and make connections and predictions. Students will analyze mathematical relationships to connect and communicate mathematical ideas. Students will display, explain, or justify mathematical ideas and arguments using precise mathematical language in written or oral communication.",3,111
111.5.a.3,"For students to become fluent in mathematics, students must develop a robust sense of number. The National Research Council's report, ""Adding It Up,"" defines procedural fluency as ""skill in carrying out procedures flexibly, accurately, efficiently, and appropriately."" As students develop procedural fluency, they must also realize that true problem solving may take time, effort, and perseverance. Students in Grade 3 are expected to perform their work without the use of calculators.",3,111
111.5.a.4,"The primary focal areas in Grade 3 are place value, operations of whole numbers, and understanding fractional units. These focal areas are supported throughout the mathematical strands of number and operations, algebraic reasoning, geometry and measurement, and data analysis. In Grades 3-5, the number set is limited to positive rational numbers. In number and operations, students will focus on applying place value, comparing and ordering whole numbers, connecting multiplication and division, and understanding and representing fractions as numbers and equivalent fractions. In algebraic reasoning, students will use multiple representations of problem situations, determine missing values in number sentences, and represent real-world relationships using number pairs in a table and verbal descriptions. In geometry and measurement, students will identify and classify two-dimensional figures according to common attributes, decompose composite figures formed by rectangles to determine area, determine the perimeter of polygons, solve problems involving time, and measure liquid volume (capacity) or weight. In data analysis, students will represent and interpret data.",3,111
111.5.a.5,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",3,111
111.5.b.1,Mathematical process standards. The student uses mathematical processes to acquire and demonstrate mathematical understanding. The student is expected to:,3,111
111.5.b.2,Number and operations. The student applies mathematical process standards to represent and compare whole numbers and understand relationships related to place value. The student is expected to:,3,111
111.5.b.3,Number and operations. The student applies mathematical process standards to represent and explain fractional units. The student is expected to:,3,111
111.5.b.4,Number and operations. The student applies mathematical process standards to develop and use strategies and methods for whole number computations in order to solve problems with efficiency and accuracy. The student is expected to:,3,111
111.5.b.5,Algebraic reasoning. The student applies mathematical process standards to analyze and create patterns and relationships. The student is expected to:,3,111
111.5.b.6,Geometry and measurement. The student applies mathematical process standards to analyze attributes of two-dimensional geometric figures to develop generalizations about their properties. The student is expected to:,3,111
111.5.b.7,"Geometry and measurement. The student applies mathematical process standards to select appropriate units, strategies, and tools to solve problems involving customary and metric measurement. The student is expected to:",3,111
111.5.b.8,"Data analysis. The student applies mathematical process standards to solve problems by collecting, organizing, displaying, and interpreting data. The student is expected to:",3,111
111.5.b.9,Personal financial literacy. The student applies mathematical process standards to manage one's financial resources effectively for lifetime financial security. The student is expected to:,3,111
111.5.b.1.A,"apply mathematics to problems arising in everyday life, society, and the workplace;",3,111
111.5.b.1.B,"use a problem-solving model that incorporates analyzing given information, formulating a plan or strategy, determining a solution, justifying the solution and evaluating the problem-solving process and the reasonableness of the solution;",3,111
111.5.b.1.C,"select tools, including real objects, manipulatives, paper and pencil, and technology as appropriate, and techniques, including mental math, estimation, and number sense as appropriate, to solve problems;",3,111
111.5.b.1.D,"communicate mathematical ideas, reasoning, and their implications using multiple representations, including symbols, diagrams, graphs, and language as appropriate;",3,111
111.5.b.1.E,"create and use representations to organize, record, and communicate mathematical ideas;",3,111
111.5.b.1.F,analyze mathematical relationships to connect and communicate mathematical ideas; and,3,111
111.5.b.1.G,"display, explain, and justify mathematical ideas and arguments using precise mathematical language in written or oral communication.",3,111
111.5.b.2.A,"compose and decompose numbers up to 100,000 as a sum of so many ten thousands, so many thousands, so many hundreds, so many tens, and so many ones using objects, pictorial models, and numbers, including expanded notation as appropriate;",3,111
111.5.b.2.B,describe the mathematical relationships found in the base-10 place value system through the hundred thousands place;,3,111
