TEKS ID,Statement,Grade,Chapter
114.33.b.1,"The study of world languages is an essential part of education. In the 21st century language classroom, students gain an understanding of two basic aspects of human existence: the nature of communication and the complexity of culture. Students become aware of multiple perspectives and means of expression, which lead to an appreciation of difference and diversity. Further benefits of foreign language study include stronger cognitive development, increased creativity, and divergent thinking. Students who effectively communicate in more than one language, with an appropriate understanding of cultural context, are globally literate and possess the attributes of successful participants in the world community.",HS,114
114.33.b.2,"Communication is the overarching goal of world language instruction. Students should be provided ample opportunities to engage in conversations, to present information to an audience, and to interpret culturally authentic materials in the language of study. The American Council on the Teaching of Foreign Languages (ACTFL) identifies three modes of communication: interpersonal, interpretive, and presentational.",HS,114
114.33.b.3,"The use of age-level appropriate and culturally authentic resources is imperative to support the teaching of the essential knowledge and skills for LOTE. The use of culturally authentic resources in world language study enables students to make connections with other content areas, to compare the language and culture studied with their own, and to participate in local and global communities.",HS,114
114.33.b.4,"In the Special Topics in Language and Culture course, students demonstrate novice level communication skills acquired in a LOTE level I course, develop a greater understanding of other cultures, make connections to other disciplines, draw comparisons between languages and cultures, and effectively engage in global communities. Students enhance their personal and public lives, and meet the career demands of the 21st century, by gaining insight into other world languages and cultures.",HS,114
114.33.b.5,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",HS,114
114.33.b.2.A,"In the interpersonal mode of communication, students engage in direct oral, written, or signed communication with others. Examples of this ""two-way"" communication include but are not limited to conversing face to face, participating in digital discussions and messaging, and exchanging personal letters.",HS,114
114.33.b.2.B,"In the interpretive mode of communication, students demonstrate understanding of spoken, written, or signed communication within appropriate cultural contexts. Examples of this type of ""one-way"" reading or listening include but are not limited to comprehension of digital texts as well as print, audio, or visual materials.",HS,114
114.33.b.2.C,"In the presentational mode of communication, students present orally, in writing, or in sign, information, concepts, and ideas to an audience of listeners or readers with whom there is no immediate interaction. Examples of this ""one-to-many"" mode of communication include but are not limited to a signing or presenting orally to a group; creating and posting digital content; or writing reports, compositions, or articles for a magazine or newspaper.",HS,114
114.33.c.1,Communication. The student communicates an understanding of the elements of languages. The student is expected to:,HS,114
114.33.c.2,"Cultures. The student identifies the practices, products, and perspectives of selected cultures. The student is expected to:",HS,114
114.33.c.3,Connections. The student describes connections between world languages and other disciplines. The student is expected to:,HS,114
114.33.c.4,Comparisons. The student develops insight into the nature of the target language and culture by comparing the student's own language and culture to another. The student is expected to:,HS,114
114.33.c.5,"Communities. The student gains an understanding of cultures represented by LOTE to enhance global perspective, personal growth, and enrichment. The student is expected to:",HS,114
114.33.c.1.A,"introduce self and others using basic, culturally-appropriate greetings;",HS,114
114.33.c.1.B,ask simple questions and provide simple responses related to personal preferences; and,HS,114
114.33.c.1.C,"exchange essential information about self, family, and familiar topics.",HS,114
114.33.c.2.A,"identify and describe selected cultural practices and perspectives such as traditions, daily life, and celebrations;",HS,114
114.33.c.2.B,"examine significant historic and contemporary influences from the cultures studied such as explorers, artists, musicians, and athletes; and",HS,114
114.33.c.2.C,"describe various products across cultures such as food, shelter, clothing, transportation, sports and recreation, music, art, and dance.",HS,114
114.33.c.3.A,"use authentic materials such as maps, graphs, graphic organizers, and other print and visual materials or literature to reinforce comprehension and expression of basic vocabulary in the target language; and",HS,114
114.33.c.3.B,research and present information on historical and contemporary cultural influences.,HS,114
114.33.c.4.A,"compare and contrast selected cultural practices and perspectives such as traditions, daily life, and celebrations to student's own culture;",HS,114
114.33.c.4.B,"give examples of cognates, false cognates, idiomatic expressions, or sentence structure to show understanding of how languages are alike and different; and",HS,114
114.33.c.4.C,"demonstrate how media such as television, Internet, newspapers, and advertisements represent selected cultural similarities and differences.",HS,114
114.33.c.5.A,"participate in cultural events in local, global, or online communities and discuss experiences and perspectives gained;",HS,114
114.33.c.5.B,research careers in which cross-cultural awareness or LOTE language skills are needed; and,HS,114
114.33.c.5.C,describe how cultural awareness impacts personal growth.,HS,114
114.34.b.1,"The study of world languages is an essential part of education. In the 21st century language classroom, students gain an understanding of two basic aspects of human existence: the nature of communication and the complexity of culture. Students become aware of multiple perspectives and means of expression, which lead to an appreciation of difference and diversity. Further benefits of foreign language study include stronger cognitive development, increased creativity, and divergent thinking. Students who effectively communicate in more than one language, with an appropriate understanding of cultural context, are globally literate and possess the attributes of successful participants in the world community.",HS,114
114.34.b.2,"Communication is the overarching goal of world language instruction. Students should be provided ample opportunities to engage receptively and expressively in conversations, to present information expressively to an audience, and to comprehend cultural and linguistic aspects of the language. The American Council on the Teaching of Foreign Languages (ACTFL) identifies three modes of communication: interpersonal, interpretive, and presentational.",HS,114
114.34.b.3,"The use of age-level appropriate and culturally authentic resources is imperative to support the teaching of the essential knowledge and skills for languages other than English (LOTE). The use of culturally authentic resources in world language study enables students to make connections with other content areas, to compare the language and culture studied with their own, and to participate in local and global communities.",HS,114
114.34.b.4,"ASL difficulty has been determined by standards of the Foreign Service Institute and Defense Language Institute as a Level IV out of four (Level IV being the most difficult). The American Sign Language Teachers Association (ASLTA) states the challenge to ASL is primarily in the modality of learning. This conclusion is based on the complex grammar system and significant structural and cultural differences in the language. Students are generally seated in a semi-circle to facilitate visual communication, notes cannot be taken without looking away from the primary source of information, and instruction occurs in the target language where learning is done spatially and words are not processed sequentially. The linear nature of spoken language cannot be used in ASL and the simultaneous expression of complex units is used. The level of difficulty of ASL should be noted.",HS,114
114.34.b.5,"While other languages possess a spoken and/or written element, ASL incorporates manual components with no verbal and/or written form. ASL is a fully developed natural language that is used by members of the North American Deaf Community. The language is distinct from gestures seen in spoken languages in that signs used in ASL are controlled by the structures of its linguistic system, independent of English. ASL encompasses all of the features that make a language a unique, rule-governed communication system. ASL includes handshapes, movements, and other grammatical features needed to form signs and sentences, and parts combine to make wholes. It is not a simplified language and contains structures and processes that English does not. The premise of Deaf culture is rooted in the language itself and cannot be separated.",HS,114
114.34.b.6,"ASL is a signed language where the modes of communication involve different skills than written and/or spoken languages. ASL is not a formal written language; glossing is the term used to describe a chosen written system of symbols devised to transcribe signs and nonmanual signals to an English equivalent. Since ASL information is received visually and not in an auditory manner, communication skills in ASL are defined as follows:",HS,114
114.34.b.7,"Using age-appropriate materials, students in ASL Level I develop the ability to perform the tasks of the novice language learner. The novice language learner, when dealing with familiar topics, should understand ASL phrases receptively and respond expressively with learned material; sign learned words, concepts, phrases, and sentences; recognize the importance of communication and how it applies to the American Deaf culture; and recognize the importance of accuracy of expression by knowing the components of ASL. Students use expressive and receptive skills for comprehension.",HS,114
114.34.b.8,"ASL Level I proficiency levels, as defined by ACTFL and ASLTA, are as follows: interpersonal receptive, novice mid; interpersonal expressive, novice mid; interpretive receptive, novice high; and presentational expressive, novice high.",HS,114
114.34.b.9,"Students who have fully or partially acquired the skills required at each proficiency level through home or other immersion experiences are known as heritage speakers. Heritage speakers may be allowed to accelerate based on their ability to demonstrate a proficiency in the Texas essential knowledge and skills at the prescribed proficiency level and communicate across all modes of communication. According to ASLTA's National K-16 ASL Standards, ""heritage language learning is an emerging issue in ASL instruction. The formal instruction of ASL to deaf is a very recent phenomenon, as is the availability of ASL instruction in K-12 settings for hearing children of deaf parents. Heritage language learning is an important and developing interest in the field of ASL teaching and learning.""",HS,114
114.34.b.10,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",HS,114
114.34.b.2.A,"In the interpersonal mode of communication, students engage in direct signed communication with others without voice. Examples of this ""two-way"" communication include but are not limited to signing face to face or in a group discussion. Interpersonal communication includes receptive and expressive skills.",HS,114
114.34.b.2.B,"In interpretive (receptive) mode of communication, students demonstrate understanding of receptively viewed communication within appropriate cultural contexts. Examples of this type of ""one-way"" receptive comprehension include but are not limited to American Sign Language (ASL) video weblogs (or vlogs), other signed presentations, and signed DVD conversations.",HS,114
114.34.b.2.C,"In presentational (expressive) mode of communication, students present information in expressive form without voice to an audience of receptive listeners with whom there is no immediate expressive interaction. Examples of this ""one-to-many"" mode of communication include but are not limited to an expressively signed presentation to a group or recorded presentation where there is no receptive listener present to respond.",HS,114
114.34.b.6.A,interpretive listening and reading targets are called interpretive receptive;,HS,114
114.34.b.6.B,one-to-one interpersonal targets are called receptive and expressive; and,HS,114
114.34.b.6.C,one-to-many presentational speaking is expressed through signs and the target is presentational expressive.,HS,114
114.34.c.1,Communication. The student communicates in ASL using expressive and receptive communication skills without voice. The student is expected to:,HS,114
114.34.c.2,Cultures. The student gains knowledge and understanding of American Deaf culture. The student is expected to:,HS,114
114.34.c.3,Connections. The student uses ASL to make connections with other subject areas and to acquire information. The student is expected to:,HS,114
114.34.c.4,Comparisons. The student develops insight into the nature of language and culture by comparing the student's own language and culture to ASL and American Deaf culture. The student is expected to:,HS,114
114.34.c.5,Communities. The student participates in the Deaf/ASL community by using ASL. The student is expected to:,HS,114
114.34.c.1.A,engage in a variety of ASL exchanges of learned material to socialize and to provide and obtain information;,HS,114
114.34.c.1.B,"demonstrate an understanding of basic ASL such as simple stories, everyday commands, and brief instructions when dealing with familiar topics;",HS,114
114.34.c.1.C,"convey information in ASL using familiar words, concepts, classifiers, phrases, and sentences to others without voice;",HS,114
114.34.c.1.D,"demonstrate appropriate usage of ASL phonology, morphology, syntax, semantics, and pragmatics; and",HS,114
114.34.c.1.E,be exposed to and experience ASL literature such as handshape stories that follows traditional cultural features.,HS,114
114.34.c.2.A,recognize and use Deaf cultural norms to demonstrate an understanding of the perspectives of American Deaf culture;,HS,114
114.34.c.2.B,show evidence of appreciation of ASL literature created by the Deaf and how it applies to the perspectives of American Deaf culture;,HS,114
114.34.c.2.C,"show evidence of appreciation of the contributions by the Deaf and how they are applied to the perspectives of American Deaf culture such as historical, geographical, political, artistic, and scientific avenues; and",HS,114
114.34.c.2.D,demonstrate an understanding of Deaf history and how it applies to the perspectives of American Deaf culture.,HS,114
114.34.c.3.A,use resources and digital technology to gain access to information about ASL and Deaf culture; and,HS,114
114.34.c.3.B,"use ASL to obtain, reinforce, or expand knowledge of other subject areas.",HS,114
114.34.c.4.A,demonstrate an understanding of the nature of language through comparisons of the student's own language and ASL;,HS,114
114.34.c.4.B,demonstrate an understanding of the nature of culture through comparisons of the student's own culture and the American Deaf culture; and,HS,114
114.34.c.4.C,demonstrate an understanding of how one language and culture can influence another.,HS,114
114.34.c.5.A,apply ASL at the novice proficiency level in or out of the school setting through involvement in cultural activities such as attending Deaf events;,HS,114
114.34.c.5.B,be aware of methods of technology to communicate with the Deaf/ASL community; and,HS,114
114.34.c.5.C,show evidence of becoming a lifelong learner by using ASL at the novice proficiency level for personal enrichment and/or career development.,HS,114
114.35.b.1,"The study of world languages is an essential part of education. In the 21st century language classroom, students gain an understanding of two basic aspects of human existence: the nature of communication and the complexity of culture. Students become aware of multiple perspectives and means of expression, which lead to an appreciation of difference and diversity. Further benefits of foreign language study include stronger cognitive development, increased creativity, and divergent thinking. Students who effectively communicate in more than one language, with an appropriate understanding of cultural context, are globally literate and possess the attributes of successful participants in the world community.",HS,114
114.35.b.2,"Communication is the overarching goal of world language instruction. Students should be provided ample opportunities to engage receptively and expressively in conversations, to present information expressively to an audience, and to comprehend cultural and linguistic aspects of the language. The American Council on the Teaching of Foreign Languages (ACTFL) identifies three modes of communication: interpersonal, interpretive, and presentational.",HS,114
114.35.b.3,"The use of age-level appropriate and culturally authentic resources is imperative to support the teaching of the essential knowledge and skills for languages other than English (LOTE). The use of culturally authentic resources in world language study enables students to make connections with other content areas, to compare the language and culture studied with their own, and to participate in local and global communities.",HS,114
114.35.b.4,"ASL difficulty has been determined by standards of the Foreign Service Institute and Defense Language Institute as a Level IV out of four (Level IV being the most difficult). The American Sign Language Teachers Association (ASLTA) states the challenge to ASL is primarily in the modality of learning. This conclusion is based on the complex grammar system and significant structural and cultural differences in the language. Students are generally seated in a semi-circle to facilitate visual communication, notes cannot be taken without looking away from the primary source of information, and instruction occurs in the target language where learning is done spatially and words are not processed sequentially. The linear nature of spoken language cannot be used in ASL and the simultaneous expression of complex units is used. The level of difficulty of ASL should be noted.",HS,114
114.35.b.5,"While other languages possess a spoken and/or written element, ASL incorporates manual components with no verbal and/or written form. ASL is a fully developed natural language that is used by members of the North American Deaf Community. The language is distinct from gestures seen in spoken languages in that signs used in ASL are controlled by the structures of its linguistic system, independent of English. ASL encompasses all of the features that make a language a unique, rule-governed communication system. ASL includes handshapes, movements, and other grammatical features needed to form signs and sentences, and parts combine to make wholes. It is not a simplified language and contains structures and processes that English does not. The premise of Deaf culture is rooted in the language itself and cannot be separated.",HS,114
114.35.b.6,"ASL is a signed language where the modes of communication involve different skills than written and/or spoken languages. ASL is not a formal written language; glossing is the term used to describe a chosen written system of symbols devised to transcribe signs and nonmanual signals to an English equivalent. Since ASL information is received visually and not in an auditory manner, communication skills in ASL are defined as follows:",HS,114
114.35.b.7,"Using age-appropriate materials, students in ASL Level II develop the ability to perform the tasks of the novice-to-intermediate language learner. The novice-to-intermediate language learner, when dealing with familiar topics, should understand ASL phrases receptively and respond expressively with learned material; sign learned words, concepts, phrases, and sentences; recognize the importance of communication and how it applies to the American Deaf culture; and recognize the importance of accuracy of expression by knowing the components of ASL. Students use expressive and receptive skills for comprehension.",HS,114
114.35.b.8,"ASL Level II proficiency levels, as defined by ACTFL and ASLTA, are as follows: interpersonal receptive, novice mid; interpersonal expressive, intermediate low; interpretive receptive, intermediate low; and presentational expressive, intermediate mid.",HS,114
114.35.b.9,"Students who have fully or partially acquired the skills required at each proficiency level through home or other immersion experiences are known as heritage speakers. Heritage speakers may be allowed to accelerate based on their ability to demonstrate a proficiency in the Texas essential knowledge and skills at the prescribed proficiency level and communicate across all modes of communication. According to ASLTA's National K-16 ASL Standards, ""heritage language learning is an emerging issue in ASL instruction. The formal instruction of ASL to deaf is a very recent phenomenon, as is the availability of ASL instruction in K-12 settings for hearing children of deaf parents. Heritage language learning is an important and developing interest in the field of ASL teaching and learning.""",HS,114
114.35.b.10,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",HS,114
114.35.b.2.A,"In the interpersonal mode of communication, students engage in direct signed communication with others without voice. Examples of this ""two-way"" communication include but are not limited to signing face to face or in a group discussion. Interpersonal communication includes receptive and expressive skills.",HS,114
114.35.b.2.B,"In interpretive (receptive) mode of communication, students demonstrate understanding of receptively viewed communication within appropriate cultural contexts. Examples of this type of ""one-way"" receptive comprehension include but are not limited to ASL video weblogs (or vlogs), other signed presentations, and signed DVD conversations.",HS,114
114.35.b.2.C,"In presentational (expressive) mode of communication, students present information in expressive form without voice to an audience of receptive listeners with whom there is no immediate expressive interaction. Examples of this ""one-to-many"" mode of communication include but are not limited to an expressively signed presentation to a group or recorded presentation where there is no receptive listener present to respond.",HS,114
114.35.b.6.A,interpretive listening and reading targets are called interpretive receptive;,HS,114
114.35.b.6.B,one-to-one interpersonal targets are called receptive and expressive; and,HS,114
114.35.b.6.C,one-to-many presentational speaking is expressed through signs and the target is presentational expressive.,HS,114
114.35.c.1,Communication. The student communicates in ASL using expressive and receptive communication skills without voice. The student is expected to:,HS,114
114.35.c.2,Cultures. The student gains knowledge and understanding of American Deaf culture. The student is expected to:,HS,114
114.35.c.3,Connections. The student uses ASL to make connections with other subject areas and to acquire information. The student is expected to:,HS,114
114.35.c.4,Comparisons. The student develops or expands insight into the nature of language and culture by comparing the student's own language and culture to ASL and American Deaf culture. The student is expected to:,HS,114
114.35.c.5,Communities. The student participates in the Deaf/ASL community by using ASL. The student is expected to:,HS,114
114.35.c.1.A,engage in a variety of ASL exchanges of learned material to socialize and to provide and obtain information;,HS,114
114.35.c.1.B,"demonstrate an understanding of ASL such as stories, everyday commands, and instructions when dealing with familiar topics;",HS,114
114.35.c.1.C,"convey information in ASL using concepts, classifiers, phrases, and sentences to others without voice;",HS,114
114.35.c.1.D,"demonstrate appropriate usage of ASL phonology, morphology, syntax, semantics, and pragmatics; and",HS,114
114.35.c.1.E,"create and express ASL literature, including handshape stories, that follows traditional cultural features.",HS,114
114.35.c.2.A,"recognize and use Deaf cultural norms to demonstrate, in writing or ASL, an understanding of the perspectives of American Deaf culture;",HS,114
114.35.c.2.B,show evidence of appreciation of ASL literature created by the Deaf and how it applies to the perspectives of American Deaf culture;,HS,114
114.35.c.2.C,show evidence of appreciation of the contributions to arts and sciences by the Deaf and how they are applied to the perspectives of American Deaf culture; and,HS,114
114.35.c.2.D,demonstrate an understanding of Deaf history and how it applies to the perspectives of American Deaf culture.,HS,114
114.35.c.3.A,use resources and digital technology to gain access to information about ASL and Deaf culture; and,HS,114
114.35.c.3.B,"use ASL to obtain, reinforce, or expand knowledge of other subject areas.",HS,114
114.35.c.4.A,demonstrate an understanding of the nature of language through comparisons of the student's own language and ASL;,HS,114
114.35.c.4.B,demonstrate an understanding of the nature of culture through comparisons of the student's own culture and the American Deaf culture; and,HS,114
114.35.c.4.C,demonstrate an understanding of how one language and culture can influence another.,HS,114
114.35.c.5.A,apply ASL at the novice-to-intermediate proficiency level in or out of the school setting through involvement in cultural activities such as attending Deaf events;,HS,114
114.35.c.5.B,use technology to communicate with the Deaf/ASL community; and,HS,114
114.35.c.5.C,show evidence of becoming a lifelong learner by using ASL at the novice-to-intermediate proficiency level for personal enrichment and career development.,HS,114
114.36.b.1,"The study of world languages is an essential part of education. In the 21st century language classroom, students gain an understanding of two basic aspects of human existence: the nature of communication and the complexity of culture. Students become aware of multiple perspectives and means of expression, which lead to an appreciation of difference and diversity. Further benefits of foreign language study include stronger cognitive development, increased creativity, and divergent thinking. Students who effectively communicate in more than one language, with an appropriate understanding of cultural context, are globally literate and possess the attributes of successful participants in the world community.",HS,114
114.36.b.2,"Communication is the overarching goal of world language instruction. Students should be provided ample opportunities to engage receptively and expressively in conversations, to present information expressively to an audience, and to comprehend cultural and linguistic aspects of the language. The American Council on the Teaching of Foreign Languages (ACTFL) identifies three modes of communication: interpersonal, interpretive, and presentational.",HS,114
114.36.b.3,"The use of age-level appropriate and culturally authentic resources is imperative to support the teaching of the essential knowledge and skills for languages other than English (LOTE). The use of culturally authentic resources in world language study enables students to make connections with other content areas, to compare the language and culture studied with their own, and to participate in local and global communities.",HS,114
114.36.b.4,"ASL difficulty has been determined by standards of the Foreign Service Institute and Defense Language Institute as a Level IV out of four (Level IV being the most difficult). The American Sign Language Teachers Association (ASLTA) states the challenge to ASL is primarily in the modality of learning. This conclusion is based on the complex grammar system and significant structural and cultural differences in the language. Students are generally seated in a semi-circle to facilitate visual communication, notes cannot be taken without looking away from the primary source of information, and instruction occurs in the target language where learning is done spatially and words are not processed sequentially. The linear nature of spoken language cannot be used in ASL and the simultaneous expression of complex units is used. The level of difficulty of ASL should be noted.",HS,114
114.36.b.5,"While other languages possess a spoken and/or written element, ASL incorporates manual components with no verbal and/or written form. ASL is a fully developed natural language that is used by members of the North American Deaf Community. The language is distinct from gestures seen in spoken languages in that signs used in ASL are controlled by the structures of its linguistic system, independent of English. ASL encompasses all of the features that make a language a unique, rule-governed communication system. ASL includes handshapes, movements, and other grammatical features needed to form signs and sentences, and parts combine to make wholes. It is not a simplified language and contains structures and processes that English does not. The premise of Deaf culture is rooted in the language itself and cannot be separated.",HS,114
114.36.b.6,"ASL is a signed language where the modes of communication involve different skills than written and/or spoken languages. ASL is not a formal written language; glossing is the term used to describe a chosen written system of symbols devised to transcribe signs and nonmanual signals to an English equivalent. Since ASL information is received visually and not in an auditory manner, communication skills in ASL are defined as follows:",HS,114
114.36.b.7,"Using age-appropriate activities, students in ASL Level III expand their ability to perform novice tasks and develop their ability to perform the tasks of the intermediate language learner. The intermediate language learner, when dealing with everyday topics, should understand ASL phrases receptively and respond expressively with learned material; sign learned words, concepts, phrases, and sentences; apply acquired knowledge of Deaf cultural norms to the development of communication skills; and apply knowledge of the components of ASL to increase accuracy of expression. Students use expressive and receptive skills for comprehension.",HS,114
114.36.b.8,"ASL Level III proficiency levels, as defined by ACTFL and ASLTA, are as follows: interpersonal receptive, intermediate mid; interpersonal expressive, advanced low; interpretive receptive, intermediate low; and presentational expressive, advanced low.",HS,114
114.36.b.9,"Students who have fully or partially acquired the skills required at each proficiency level through home or other immersion experiences are known as heritage speakers. Heritage speakers may be allowed to accelerate based on their ability to demonstrate a proficiency in the Texas essential knowledge and skills at the prescribed proficiency level and communicate across all modes of communication. According to ASLTA's National K-16 ASL Standards, ""heritage language learning is an emerging issue in ASL instruction. The formal instruction of ASL to deaf is a very recent phenomenon, as is the availability of ASL instruction in K-12 settings for hearing children of deaf parents. Heritage language learning is an important and developing interest in the field of ASL teaching and learning.""",HS,114
114.36.b.10,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",HS,114
114.36.b.2.A,"In the interpersonal mode of communication, students engage in direct signed communication with others without voice. Examples of this ""two-way"" communication include but are not limited to signing face to face or in a group discussion. Interpersonal communication includes receptive and expressive skills.",HS,114
114.36.b.2.B,"In interpretive (receptive) mode of communication, students demonstrate understanding of receptively viewed communication within appropriate cultural contexts. Examples of this type of ""one-way"" receptive comprehension include but are not limited to ASL video weblogs (or vlogs), other signed presentations, and signed DVD conversations.",HS,114
114.36.b.2.C,"In presentational (expressive) mode of communication, students present information in expressive form without voice to an audience of receptive listeners with whom there is no immediate expressive interaction. Examples of this ""one-to-many"" mode of communication include but are not limited to an expressively signed presentation to a group or recorded in some way where there is no receptive listener present to respond.",HS,114
114.36.b.6.A,interpretive listening and reading targets are called interpretive receptive;,HS,114
114.36.b.6.B,one-to-one interpersonal targets are called receptive and expressive; and,HS,114
114.36.b.6.C,one-to-many presentational speaking is expressed through signs and the target is presentational expressive.,HS,114
114.36.c.1,Communication. The student communicates in ASL using expressive and receptive communication skills without voice. The student is expected to:,HS,114
114.36.c.2,Cultures. The student gains knowledge and understanding of American Deaf culture. The student is expected to:,HS,114
114.36.c.3,Connections. The student uses ASL to make connections with other subject areas and to acquire information. The student is expected to:,HS,114
114.36.c.4,Comparisons. The student expands insight into the nature of language and culture by comparing the student's own language and culture to ASL and American Deaf culture. The student is expected to:,HS,114
114.36.c.5,Communities. The student participates in the Deaf/ASL community by using ASL. The student is expected to:,HS,114
114.36.c.1.A,engage in a variety of ASL exchanges of learned material to socialize and to provide and obtain information at an intermediate proficiency level;,HS,114
114.36.c.1.B,"demonstrate an understanding of ASL such as stories, commands, and instructions when dealing with familiar and less familiar topics;",HS,114
114.36.c.1.C,"convey information in ASL using concepts, classifiers, phrases, and sentences to others without voice at the intermediate proficiency level;",HS,114
114.36.c.1.D,"demonstrate appropriate usage of ASL phonology, morphology, syntax, semantics, and pragmatics at the intermediate proficiency level; and",HS,114
114.36.c.1.E,"create and express ASL literature, including handshape stories, that follows traditional cultural features.",HS,114
114.36.c.2.A,apply ASL to recognize and use Deaf cultural norms to demonstrate an understanding of the perspectives of American Deaf culture;,HS,114
114.36.c.2.B,apply ASL to show evidence of appreciation of ASL literature created by the Deaf and how it applies to the perspectives of American Deaf culture;,HS,114
114.36.c.2.C,apply ASL to show evidence of appreciation of the contributions to arts and sciences by the Deaf and how they are applied to the perspectives of American Deaf culture; and,HS,114
114.36.c.2.D,demonstrate an in-depth understanding of Deaf history and how it applies to the perspectives of American Deaf culture.,HS,114
114.36.c.3.A,use resources and digital technology to gain access to in-depth information about ASL and Deaf culture; and,HS,114
114.36.c.3.B,"apply ASL at the intermediate proficiency level to obtain, reinforce, or expand knowledge of other subject areas.",HS,114
114.36.c.4.A,apply ASL at the intermediate proficiency level to demonstrate an understanding of the nature of language through comparisons of the student's own language and ASL;,HS,114
114.36.c.4.B,apply ASL at the intermediate proficiency level to demonstrate an understanding of the nature of culture through comparisons of the student's own culture and the American Deaf culture; and,HS,114
114.36.c.4.C,apply ASL at the intermediate proficiency level to demonstrate an understanding of how one language and culture can influence another.,HS,114
114.36.c.5.A,apply ASL at the intermediate proficiency level in or out of the school setting through involvement in cultural activities such as attending Deaf events;,HS,114
114.36.c.5.B,use technology to communicate with the Deaf/ASL community; and,HS,114
114.36.c.5.C,show evidence of becoming a lifelong learner by using ASL at the intermediate proficiency level for personal enrichment and career development.,HS,114
114.37.b.1,"The study of world languages is an essential part of education. In the 21st century language classroom, students gain an understanding of two basic aspects of human existence: the nature of communication and the complexity of culture. Students become aware of multiple perspectives and means of expression, which lead to an appreciation of difference and diversity. Further benefits of foreign language study include stronger cognitive development, increased creativity, and divergent thinking. Students who effectively communicate in more than one language, with an appropriate understanding of cultural context, are globally literate and possess the attributes of successful participants in the world community.",HS,114
114.37.b.2,"Communication is the overarching goal of world language instruction. Students should be provided ample opportunities to engage receptively and expressively in conversations, to present information expressively to an audience, and to comprehend cultural and linguistic aspects of the language. The American Council on the Teaching of Foreign Languages (ACTFL) identifies three modes of communication: interpersonal, interpretive, and presentational.",HS,114
114.37.b.3,"The use of age-level appropriate and culturally authentic resources is imperative to support the teaching of the essential knowledge and skills for languages other than English (LOTE). The use of culturally authentic resources in world language study enables students to make connections with other content areas, to compare the language and culture studied with their own, and to participate in local and global communities.",HS,114
