TEKS ID,Statement,Grade,Chapter
112.2.b.9.B,"observe, describe, and illustrate the Sun, Moon, stars, and objects in the sky such as clouds.",K,112
112.2.b.10.A,"describe and classify rocks by the observable properties of size, shape, color, and texture;",K,112
112.2.b.10.B,observe and describe weather changes from day to day and over seasons; and,K,112
112.2.b.10.C,"identify evidence that supports the idea that air is all around us and demonstrate that wind is moving air using items such as a windsock, pinwheel, or ribbon.",K,112
112.2.b.12.A,"observe and identify the dependence of plants on air, sunlight, water, nutrients in the soil, and space to grow; and",K,112
112.2.b.12.B,"observe and identify the dependence of animals on air, water, food, space, and shelter.",K,112
112.2.b.13.A,"identify the structures of plants, including roots, stems, leaves, flowers, and fruits;",K,112
112.2.b.13.B,"identify the different structures that animals have that allow them to interact with their environment such as seeing, hearing, moving, and grasping objects;",K,112
112.2.b.13.C,"identify and record the changes from seed, seedling, plant, flower, and fruit in a simple plant life cycle; and",K,112
112.2.b.13.D,identify ways that young plants resemble the parent plant.,K,112
112.3.a.1,"In Kindergarten through Grade 5 Science, content is organized into recurring strands. The concepts within each grade level build on prior knowledge, prepare students for the next grade level, and establish a foundation in science. In Grade 1, the following concepts will be addressed in each strand.",1,112
112.3.a.2,"Nature of science. Science, as defined by the National Academy of Sciences, is the ""use of evidence to construct testable explanations and predictions of natural phenomena, as well as the knowledge generated through this process."" This vast body of changing and increasing knowledge is described by physical, mathematical, and conceptual models. Students should know that some questions are outside the realm of science because they deal with phenomena that are not currently scientifically testable.",1,112
112.3.a.3,"Scientific observations, inferences, hypotheses, and theories. Students are expected to know that:",1,112
112.3.a.4,Science and social ethics. Scientific decision making is a way of answering questions about the natural world involving its own set of ethical standards about how the process of science should be carried out. Students distinguish between scientific decision-making practices and ethical and social decisions that involve science.,1,112
112.3.a.5,"Recurring themes and concepts. Science consists of recurring themes and making connections between overarching concepts. Recurring themes include structure and function, systems, models, and patterns. All systems have basic properties that can be described in space, time, energy, and matter. Change and constancy occur in systems as patterns and can be observed, measured, and modeled. Models have limitations but provide a tool for understanding the ideas presented. Students analyze a system in terms of its components and how these components relate to each other, to the whole, and to the external environment.",1,112
112.3.a.6,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",1,112
112.3.a.1.A,"Scientific and engineering practices. Scientific inquiry is the planned and deliberate investigation of the natural world using scientific and engineering practices. Scientific methods of investigation are descriptive, correlative, comparative, or experimental. The method chosen should be appropriate to the grade level and question being asked. Student learning for different types of investigations includes descriptive investigations, which have no hypothesis that tentatively answers the research question and involve collecting data and recording observations without making comparisons; correlative and comparative investigations, which have a hypothesis that predicts a relationship and involve collecting data, measuring variables relevant to the hypothesis that are manipulated, and comparing results; and experimental investigations, which involve processes similar to comparative investigations but in which a hypothesis can be tested by comparing a treatment with a control.",1,112
112.3.a.1.B,"Matter and its properties. Students build their knowledge of the natural world using their senses. Students focus on observable properties and patterns of objects, including larger and smaller, heavier and lighter, shape, color, and texture. The students understand changes in materials caused by heating and cooling.",1,112
112.3.a.1.C,"Force, motion, and energy. Students know that force and motion are related and that energy exists in many forms as a part of everyday life. Magnetism interacts with various materials and can be used as a push and pull. The students investigate the importance of heat and focus on changes caused by heating and cooling.",1,112
112.3.a.1.D,"Earth and space. Patterns, cycles, and systems are recognizable in the natural world and among objects in the sky. Students make informed choices by understanding weather and seasonal patterns. Students understand that natural resources on Earth, including rocks, soil, and water, are used by humans and can be conserved.",1,112
112.3.a.1.E,Organisms and environments. All living organisms interact with living and nonliving things within their environments and use structures to meet their basic needs. Students know that organisms are interdependent and part of a food chain. The students investigate the life cycle of animals and identify likenesses between parents and young.,1,112
112.3.a.1.A.i,"Scientific practices. Students ask questions, plan and conduct investigations to answer questions, and explain phenomena using appropriate tools and models.",1,112
112.3.a.1.A.ii,Engineering practices. Students identify problems and design solutions using appropriate tools and models.,1,112
112.3.a.1.A.iii,"To support instruction in the science content standards, it is recommended that districts integrate scientific and engineering practices through classroom and outdoor investigations for at least 80% of instructional time.",1,112
112.3.a.3.A,observations are active acquisition of either qualitative or quantitative information from a primary source through the senses;,1,112
112.3.a.3.B,inferences are conclusions reached on the basis of observations or reasoning supported by relevant evidence;,1,112
112.3.a.3.C,hypotheses are tentative and testable statements that must be capable of being supported or not supported by observational evidence. Hypotheses of durable explanatory power that have been tested over a wide variety of conditions are incorporated into theories; and,1,112
112.3.a.3.D,"scientific theories are based on natural and physical phenomena and are capable of being tested by multiple independent researchers. Unlike hypotheses, scientific theories are well established and highly reliable explanations, but they may be subject to change as new areas of science and new technologies are developed.",1,112
112.3.b.1,"Scientific and engineering practices. The student asks questions, identifies problems, and plans and safely conducts classroom, laboratory, and field investigations to answer questions, explain phenomena, or design solutions using appropriate tools and models. The student is expected to:",1,112
112.3.b.2,"Scientific and engineering practices. The student analyzes and interprets data to derive meaning, identify features and patterns, and discover relationships or correlations to develop evidence-based arguments or evaluate designs. The student is expected to:",1,112
112.3.b.3,"Scientific and engineering practices. The student develops evidence-based explanations and communicates findings, conclusions, and proposed solutions. The student is expected to:",1,112
112.3.b.4,Scientific and engineering practices. The student knows the contributions of scientists and recognizes the importance of scientific research and innovation for society. The student is expected to:,1,112
112.3.b.5,Recurring themes and concepts. The student uses recurring themes and concepts to make connections across disciplines. The student is expected to:,1,112
112.3.b.6,Matter and its properties. The student knows that objects have physical properties that determine how they are described and classified. The student is expected to:,1,112
112.3.b.7,"Force, motion, and energy. The student knows that forces cause changes in motion and position in everyday life. The student is expected to:",1,112
112.3.b.8,"Force, motion, and energy. The student knows that energy is everywhere and can be observed in everyday life. The student is expected to:",1,112
112.3.b.9,Earth and space. The student knows that the natural world has recognizable patterns. The student is expected to describe and predict the patterns of seasons of the year such as order of occurrence and changes in nature.,1,112
112.3.b.10,Earth and space. The student knows that the natural world includes earth materials that can be observed in systems and processes. The student is expected to:,1,112
112.3.b.11,Earth and space. The student knows that earth materials and products made from these materials are important to everyday life. The student is expected to:,1,112
112.3.b.12,Organisms and environments. The student knows that the environment is composed of relationships between living organisms and nonliving components. The student is expected to:,1,112
112.3.b.13,Organisms and environments. The student knows that organisms resemble their parents and have structures and undergo processes that help them interact and survive within their environments. The student is expected to:,1,112
112.3.b.1.A,"ask questions and define problems based on observations or information from text, phenomena, models, or investigations;",1,112
112.3.b.1.B,use scientific practices to plan and conduct simple descriptive investigations and use engineering practices to design solutions to problems;,1,112
112.3.b.1.C,"identify, describe, and demonstrate safe practices during classroom and field investigations as outlined in Texas Education Agency-approved safety standards;",1,112
112.3.b.1.D,"use tools, including hand lenses, goggles, heat-resistant gloves, trays, cups, bowls, beakers, sieves/sifters, tweezers, primary balance, notebooks, terrariums, aquariums, stream tables, soil samples (loam, sand, gravel, rocks, and clay), seeds, plants, windsock, pinwheel, student thermometer, demonstration thermometer, rain gauge, straws, ribbons, non-standard measuring items, flashlights, sandpaper, wax paper, items that are magnetic, non-magnetic items, a variety of magnets, hot plate, aluminum foil, Sun-Moon-Earth model, and plant and animal life cycle models to observe, measure, test, and compare;",1,112
112.3.b.1.E,collect observations and measurements as evidence;,1,112
112.3.b.1.F,"record and organize data using pictures, numbers, words, symbols, and simple graphs; and",1,112
112.3.b.1.G,"develop and use models to represent phenomena, objects, and processes or design a prototype for a solution to a problem.",1,112
112.3.b.2.A,"identify basic advantages and limitations of models such as their size, properties, and materials;",1,112
112.3.b.2.B,analyze data by identifying significant features and patterns;,1,112
112.3.b.2.C,use mathematical concepts to compare two objects with common attributes; and,1,112
112.3.b.2.D,evaluate a design or object using criteria to determine if it works as intended.,1,112
112.3.b.3.A,develop explanations and propose solutions supported by data and models;,1,112
112.3.b.3.B,communicate explanations and solutions individually and collaboratively in a variety of settings and formats; and,1,112
112.3.b.3.C,listen actively to others' explanations to identify important evidence and engage respectfully in scientific discussion.,1,112
112.3.b.4.A,explain how science or an innovation can help others; and,1,112
112.3.b.4.B,"identify scientists and engineers such as Katherine Johnson, Sally Ride, and Ernest Just and explore what different scientists and engineers do.",1,112
112.3.b.5.A,identify and use patterns to describe phenomena or design solutions;,1,112
112.3.b.5.B,investigate and predict cause-and-effect relationships in science;,1,112
112.3.b.5.C,describe the properties of objects in terms of relative size (scale) and relative quantity;,1,112
112.3.b.5.D,examine the parts of a whole to define or model a system;,1,112
112.3.b.5.E,identify forms of energy and properties of matter;,1,112
112.3.b.5.F,"describe the relationship between structure and function of objects, organisms, and systems; and",1,112
112.3.b.5.G,"describe how factors or conditions can cause objects, organisms, and systems to either change or stay the same.",1,112
112.3.b.6.A,"classify objects by observable physical properties, including, shape, color, and texture, and attributes such as larger and smaller and heavier and lighter;",1,112
112.3.b.6.B,explain and predict changes in materials caused by heating and cooling; and,1,112
112.3.b.6.C,demonstrate and explain that a whole object is a system made of organized parts such as a toy that can be taken apart and put back together.,1,112
112.3.b.7.A,"explain how pushes and pulls can start, stop, or change the speed or direction of an object's motion; and",1,112
112.3.b.7.B,"plan and conduct a descriptive investigation that predicts how pushes and pulls can start, stop, or change the speed or direction of an object's motion.",1,112
112.3.b.8.A,investigate and describe applications of heat in everyday life such as cooking food or using a clothes dryer; and,1,112
112.3.b.8.B,describe how some changes caused by heat may be reversed such as melting butter and other changes cannot be reversed such as cooking an egg or baking a cake.,1,112
112.3.b.10.A,"investigate and document the properties of particle size, shape, texture, and color and the components of different types of soils such as topsoil, clay, and sand;",1,112
112.3.b.10.B,investigate and describe how water can move rock and soil particles from one place to another;,1,112
112.3.b.10.C,"compare the properties of puddles, ponds, streams, rivers, lakes, and oceans, including color, clarity, size, shape, and whether it is freshwater or saltwater; and",1,112
112.3.b.10.D,"describe and record observable characteristics of weather, including hot or cold, clear or cloudy, calm or windy, and rainy or icy, and explain the impact of weather on daily choices.",1,112
112.3.b.11.A,"identify and describe how plants, animals, and humans use rocks, soil, and water;",1,112
112.3.b.11.B,explain why water conservation is important; and,1,112
112.3.b.11.C,describe ways to conserve water such as turning off the faucet when brushing teeth and protect natural sources of water such as keeping trash out of bodies of water.,1,112
112.3.b.12.A,classify living and nonliving things based upon whether they have basic needs and produce young;,1,112
112.3.b.12.B,describe and record examples of interactions and dependence between living and nonliving components in terrariums or aquariums; and,1,112
112.3.b.12.C,identify and illustrate how living organisms depend on each other through food chains.,1,112
112.3.b.13.A,"identify the external structures of different animals and compare how those structures help different animals live, move, and meet basic needs for survival;",1,112
112.3.b.13.B,"record observations of and describe basic life cycles of animals, including a bird, a mammal, and a fish; and",1,112
112.3.b.13.C,compare ways that young animals resemble their parents.,1,112
112.4.a.1,"In Kindergarten through Grade 5 Science, content is organized into recurring strands. The concepts within each grade level build on prior knowledge, prepare students for the next grade level, and establish a foundation in science. In Grade 2, the following concepts will be addressed in each strand.",2,112
112.4.a.2,"Nature of science. Science, as defined by the National Academy of Sciences, is the ""use of evidence to construct testable explanations and predictions of natural phenomena, as well as the knowledge generated through this process."" This vast body of changing and increasing knowledge is described by physical, mathematical, and conceptual models. Students should know that some questions are outside the realm of science because they deal with phenomena that are not currently scientifically testable.",2,112
112.4.a.3,"Scientific observations, inferences, hypotheses, and theories. Students are expected to know that:",2,112
112.4.a.4,Science and social ethics. Scientific decision making is a way of answering questions about the natural world involving its own set of ethical standards about how the process of science should be carried out. Students distinguish between scientific decision-making practices and ethical and social decisions that involve science.,2,112
112.4.a.5,"Recurring themes and concepts. Science consists of recurring themes and making connections between overarching concepts. Recurring themes include structure and function, systems, models, and patterns. All systems have basic properties that can be described in space, time, energy, and matter. Change and constancy occur in systems as patterns and can be observed, measured, and modeled. Models have limitations but provide a tool for understanding the ideas presented. Students analyze a system in terms of its components and how these components relate to each other, to the whole, and to the external environment.",2,112
112.4.a.6,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",2,112
112.4.b.1,"Scientific and engineering practices. The student asks questions, identifies problems, and plans and safely conducts classroom, laboratory, and field investigations to answer questions, explain phenomena, or design solutions using appropriate tools and models. The student is expected to:",2,112
112.4.b.2,"Scientific and engineering practices. The student analyzes and interprets data to derive meaning, identify features and patterns, and discover relationships or correlations to develop evidence-based arguments or evaluate designs. The student is expected to:",2,112
112.4.b.3,"Scientific and engineering practices. The student develops evidence-based explanations and communicates findings, conclusions, and proposed solutions. The student is expected to:",2,112
112.4.b.4,Scientific and engineering practices. The student knows the contributions of scientists and recognizes the importance of scientific research and innovation for society. The student is expected to:,2,112
112.4.b.5,Recurring themes and concepts. The student uses recurring themes and concepts to make connections across disciplines. The student is expected to:,2,112
112.4.b.6,"Matter and its properties. The student knows that matter has physical properties that determine how it is described, classified, and used. The student is expected to:",2,112
112.4.b.7,"Force, motion, and energy. The student knows that forces cause changes in motion and position in everyday life. The student is expected to:",2,112
112.4.b.8,"Force, motion, and energy. The student knows that energy is everywhere and can be observed in everyday life. The student is expected to:",2,112
112.4.b.9,Earth and space. The student knows that there are recognizable patterns in the natural world and among objects in the sky. The student is expected to:,2,112
112.4.b.10,Earth and space. The student knows that the natural world includes earth materials that can be observed in systems and processes. The student is expected to:,2,112
112.4.b.11,Earth and space. The student knows that earth materials and products made from these materials are important to everyday life. The student is expected to:,2,112
112.4.b.12,Organisms and environments. The student knows that living organisms have basic needs that must be met through interactions within their environment. The student is expected to:,2,112
112.4.b.13,Organisms and environments. The student knows that organisms have structures and undergo processes that help them interact and survive within their environments. The student is expected to:,2,112
112.4.a.1.A,"Scientific and engineering practices. Scientific inquiry is the planned and deliberate investigation of the natural world using scientific and engineering practices. Scientific methods of investigation are descriptive, correlative, comparative, or experimental. The method chosen should be appropriate to the grade level and question being asked. Student learning for different types of investigations includes descriptive investigations, which have no hypothesis that tentatively answers the research question and involve collecting data and recording observations without making comparisons; correlative and comparative investigations, which have a hypothesis that predicts a relationship and involve collecting data, measuring variables relevant to the hypothesis that are manipulated, and comparing results; and experimental investigations, which involve processes similar to comparative investigations but in which a hypothesis can be tested by comparing a treatment with a control.",2,112
112.4.a.1.B,Matter and its properties. Students build upon their knowledge of the natural world using their senses. The students focus on physical properties of matter and determine how observable properties can be changed through various processes. Students use these processes to form new objects.,2,112
112.4.a.1.C,"Force, motion, and energy. Students know that force and motion are related and that energy exists in many forms as a part of everyday life. Magnetism interacts with various materials and can be used as a push and pull. The students investigate sound energy and focus on how sound affects objects.",2,112
112.4.a.1.D,"Earth and space. Students observe objects in the sky, including the Sun and the Moon, and collect and analyze weather data. In addition, students identify natural and manmade resources and how they can be conserved.",2,112
112.4.a.1.E,Organisms and environments. All living organisms interact with living and nonliving things within their environments and use structures to meet their basic needs. Students understand that organisms are interdependent and part of a food chain. The students investigate the life cycle of animals and identify likenesses between parents and young.,2,112
112.4.a.1.A.i,"Scientific practices. Students ask questions, plan and conduct investigations to answer questions, and explain phenomena using appropriate tools and models.",2,112
112.4.a.1.A.ii,Engineering practices. Students identify problems and design solutions using appropriate tools and models.,2,112
112.4.a.1.A.iii,"To support instruction in the science content standards, it is recommended that districts integrate scientific and engineering practices through classroom and outdoor investigations for at least 60% of instructional time.",2,112
112.4.a.3.A,observations are active acquisition of either qualitative or quantitative information from a primary source through the senses;,2,112
112.4.a.3.B,inferences are conclusions reached on the basis of observations or reasoning supported by relevant evidence;,2,112
112.4.a.3.C,hypotheses are tentative and testable statements that must be capable of being supported or not supported by observational evidence. Hypotheses of durable explanatory power that have been tested over a wide variety of conditions are incorporated into theories; and,2,112
112.4.a.3.D,"scientific theories are based on natural and physical phenomena and are capable of being tested by multiple independent researchers. Unlike hypotheses, scientific theories are well established and highly reliable explanations, but they may be subject to change as new areas of science and new technologies are developed.",2,112
112.4.b.1.A,"ask questions and define problems based on observations or information from text, phenomena, models, or investigations;",2,112
112.4.b.1.B,use scientific practices to plan and conduct simple descriptive investigations and use engineering practices to design solutions to problems;,2,112
112.4.b.1.C,"identify, describe, and demonstrate safe practices during classroom and field investigations as outlined in Texas Education Agency-approved safety standards;",2,112
112.4.b.1.D,"use tools, including hand lenses, goggles, heat-resistant gloves, trays, cups, bowls, beakers, notebooks, stream tables, soil, sand, gravel, flowering plants, student thermometer, demonstration thermometer, rain gauge, flashlights, ramps, balls, spinning tops, drums, tuning forks, sandpaper, wax paper, items that are flexible, non-flexible items, magnets, hot plate, aluminum foil, Sun-Moon-Earth model, and frog and butterfly life cycle models to observe, measure, test, and compare;",2,112
112.4.b.1.E,collect observations and measurements as evidence;,2,112
112.4.b.1.F,"record and organize data using pictures, numbers, words, symbols, and simple graphs; and",2,112
112.4.b.1.G,"develop and use models to represent phenomena, objects, and processes or design a prototype for a solution to a problem.",2,112
112.4.b.2.A,"identify basic advantages and limitations of models such as their size, properties, and materials;",2,112
112.4.b.2.B,analyze data by identifying significant features and patterns;,2,112
112.4.b.2.C,use mathematical concepts to compare two objects with common attributes; and,2,112
112.4.b.2.D,evaluate a design or object using criteria to determine if it works as intended.,2,112
112.4.b.3.A,develop explanations and propose solutions supported by data and models;,2,112
112.4.b.3.B,communicate explanations and solutions individually and collaboratively in a variety of settings and formats; and,2,112
112.4.b.3.C,listen actively to others' explanations to identify important evidence and engage respectfully in scientific discussion.,2,112
112.4.b.4.A,explain how science or an innovation can help others; and,2,112
112.4.b.4.B,"identify scientists and engineers such as Alexander Graham Bell, Marie Daly, Mario Molina, and Jane Goodall and explore what different scientists and engineers do.",2,112
112.4.b.5.A,identify and use patterns to describe phenomena or design solutions;,2,112
112.4.b.5.B,investigate and predict cause-and-effect relationships in science;,2,112
112.4.b.5.C,measure and describe the properties of objects in terms of size and quantity;,2,112
112.4.b.5.D,examine the parts of a whole to define or model a system;,2,112
112.4.b.5.E,identify forms of energy and properties of matter;,2,112
112.4.b.5.F,"describe the relationship between structure and function of objects, organisms, and systems; and",2,112
112.4.b.5.G,"describe how factors or conditions can cause objects, organisms, and systems to either change or stay the same.",2,112
112.4.b.6.A,"classify matter by observable physical properties, including texture, flexibility, and relative temperature, and identify whether a material is a solid or liquid;",2,112
112.4.b.6.B,"conduct a descriptive investigation to explain how physical properties can be changed through processes such as cutting, folding, sanding, melting, or freezing; and",2,112
112.4.b.6.C,demonstrate that small units such as building blocks can be combined or reassembled to form new objects for different purposes and explain the materials chosen based on their physical properties.,2,112
112.4.b.7.A,explain how objects push on each other and may change shape when they touch or collide; and,2,112
112.4.b.7.B,plan and conduct a descriptive investigation to demonstrate how the strength of a push and pull changes an object's motion.,2,112
112.4.b.8.A,"demonstrate and explain that sound is made by vibrating matter and that vibrations can be caused by a variety of means, including sound;",2,112
112.4.b.8.B,explain how different levels of sound are used in everyday life such as a whisper in a classroom or a fire alarm; and,2,112
112.4.b.8.C,design and build a device using tools and materials that uses sound to solve the problem of communicating over a distance.,2,112
112.4.b.9.A,describe the Sun as a star that provides light and heat and explain that the Moon reflects the Sun's light; and,2,112
112.4.b.9.B,observe objects in the sky using tools such as a telescope and compare how objects in the sky are more visible and can appear different with a tool than with an unaided eye.,2,112
112.4.b.10.A,investigate and describe how wind and water move soil and rock particles across the Earth's surface such as wind blowing sand into dunes on a beach or a river carrying rocks as it flows;,2,112
112.4.b.10.B,"measure, record, and graph weather information, including temperature and precipitation; and",2,112
112.4.b.10.C,"investigate different types of severe weather events such as a hurricane, tornado, or flood and explain that some events are more likely than others in a given region.",2,112
112.4.b.11.A,distinguish between natural and manmade resources; and,2,112
112.4.b.11.B,"describe how human impact can be limited by making choices to conserve and properly dispose of materials such as reducing use of, reusing, or recycling paper, plastic, and metal.",2,112
112.4.b.12.A,"describe how the physical characteristics of environments, including the amount of rainfall, support plants and animals within an ecosystem;",2,112
112.4.b.12.B,create and describe food chains identifying producers and consumers to demonstrate how animals depend on other living things; and,2,112
112.4.b.12.C,"explain and demonstrate how some plants depend on other living things, wind, or water for pollination and to move their seeds around.",2,112
112.4.b.13.A,"identify the roots, stems, leaves, flowers, fruits, and seeds of plants and compare how those structures help different plants meet their basic needs for survival;",2,112
112.4.b.13.B,"record and compare how the structures and behaviors of animals help them find and take in food, water, and air;",2,112
