TEKS ID,Statement,Grade,Chapter
128.21.b.6.I,"monitor comprehension and make adjustments such as re-reading, using background knowledge, asking questions, and annotating when understanding breaks down.",6,128
128.21.b.7.A,"describe personal connections to a variety of sources, including self-selected texts;",6,128
128.21.b.7.B,"write responses that demonstrate understanding of texts, including comparing sources within and across genres;",6,128
128.21.b.7.C,use text evidence to support an appropriate response;,6,128
128.21.b.7.D,paraphrase and summarize texts in ways that maintain meaning and logical order;,6,128
128.21.b.7.E,"interact with sources in meaningful ways such as notetaking, annotating, freewriting, or illustrating;",6,128
128.21.b.7.F,respond using newly acquired vocabulary as appropriate;,6,128
128.21.b.7.G,discuss and write about the explicit or implicit meanings of text;,6,128
128.21.b.7.H,"respond orally or in writing with appropriate register, vocabulary, tone, and voice; and",6,128
128.21.b.7.I,reflect on and adjust responses as new evidence is presented.,6,128
128.21.b.8.A,infer multiple themes within and across texts using text evidence;,6,128
128.21.b.8.B,analyze how the characters' internal and external responses develop the plot;,6,128
128.21.b.8.C,"analyze plot elements, including rising action, climax, falling action, resolution, and non-linear elements such as flashback; and",6,128
128.21.b.8.D,"analyze how the setting, including historical and cultural settings, influences character and plot development.",6,128
128.21.b.9.A,"demonstrate knowledge of literary genres such as realistic fiction, adventure stories, historical fiction, mysteries, humor, and myths;",6,128
128.21.b.9.B,analyze the effect of meter and structural elements such as line breaks in poems across a variety of poetic forms;,6,128
128.21.b.9.C,analyze how playwrights develop characters through dialogue and staging;,6,128
128.21.b.9.D,"analyze characteristics and structural elements of informational text, including:",6,128
128.21.b.9.E,analyze characteristics and structures of argumentative text by:,6,128
128.21.b.9.F,analyze characteristics of multimodal and digital texts.,6,128
128.21.b.9.D.i,the controlling idea or thesis with supporting evidence;,6,128
128.21.b.9.D.iii,"organizational patterns such as definition, classification, advantage, and disadvantage;",6,128
128.21.b.9.E.i,identifying the claim;,6,128
128.21.b.9.E.ii,explaining how the author uses various types of evidence to support the argument; and,6,128
128.21.b.9.E.iii,identifying the intended audience or reader; and,6,128
128.21.b.10.A,explain the author's purpose and message within a text;,6,128
128.21.b.10.B,analyze how the use of text structure contributes to the author's purpose;,6,128
128.21.b.10.C,analyze the author's use of print and graphic features to achieve specific purposes;,6,128
128.21.b.10.D,describe how the author's use of figurative language such as metaphor and personification achieves specific purposes;,6,128
128.21.b.10.E,"identify the use of literary devices, including omniscient and limited point of view, to achieve a specific purpose;",6,128
128.21.b.10.F,analyze how the author's use of language contributes to mood and voice; and,6,128
128.21.b.10.G,explain the differences between rhetorical devices and logical fallacies.,6,128
128.21.b.11.A,"plan a first draft by selecting a genre appropriate for a particular topic, purpose, and audience using a range of strategies such as discussion, background reading, and personal interests;",6,128
128.21.b.11.B,"develop drafts into a focused, structured, and coherent piece of writing by:",6,128
128.21.b.11.C,"revise drafts for clarity, development, organization, style, word choice, and sentence variety;",6,128
128.21.b.11.D,"edit drafts using standard Spanish conventions, including:",6,128
128.21.b.11.E,publish written work for appropriate audiences.,6,128
128.21.b.11.B.ii,developing an engaging idea reflecting depth of thought with specific facts and details;,6,128
128.21.b.11.D.i,"complete complex sentences with subject-verb agreement and avoidance of splices, run-ons, and fragments;",6,128
128.21.b.11.D.ii,"consistent, appropriate use of verb tenses;",6,128
128.21.b.11.D.iii,conjunctive adverbs;,6,128
128.21.b.11.D.iv,prepositions and prepositional phrases and their influence on subject-verb agreement;,6,128
128.21.b.11.D.v,"pronouns, including personal, possessive, objective, reflexive, prepositional, indefinite, and relative;",6,128
128.21.b.11.D.vi,subordinating conjunctions to form complex sentences and correlative conjunctions;,6,128
128.21.b.11.D.vii,"capitalization of proper nouns, including abbreviations, initials, acronyms, and organizations;",6,128
128.21.b.11.D.viii,"punctuation marks, including commas in complex sentences, transitions, and introductory elements; and",6,128
128.21.b.11.D.ix,"correct spelling, including commonly confused terms; and",6,128
128.21.b.12.A,"compose literary texts such as personal narratives, fiction, and poetry using genre characteristics and craft;",6,128
128.21.b.12.B,"compose informational texts, including multi-paragraph essays that convey information about a topic, using a clear controlling idea or thesis statement and genre characteristics and craft;",6,128
128.21.b.12.C,compose multi-paragraph argumentative texts using genre characteristics and craft; and,6,128
128.21.b.12.D,"compose correspondence that reflects an opinion, registers a complaint, or requests information in a business or friendly structure.",6,128
128.21.b.13.A,generate student-selected and teacher-guided questions for formal and informal inquiry;,6,128
128.21.b.13.B,develop and revise a plan;,6,128
128.21.b.13.C,"refine the major research question, if necessary, guided by the answers to a secondary set of questions;",6,128
128.21.b.13.D,identify and gather relevant information from a variety of sources;,6,128
128.21.b.13.E,differentiate between primary and secondary sources;,6,128
128.21.b.13.F,synthesize information from a variety of sources;,6,128
128.21.b.13.G,differentiate between paraphrasing and plagiarism when using source materials;,6,128
128.21.b.13.H,examine sources for:,6,128
128.21.b.13.I,display academic citations and use source materials ethically; and,6,128
128.21.b.13.J,"use an appropriate mode of delivery, whether written, oral, or multimodal, to present results.",6,128
128.21.b.13.H.i,"reliability, credibility, and bias; and",6,128
128.21.b.13.H.ii,"faulty reasoning such as hyperbole, emotional appeals, and stereotype;",6,128
128.22.b.1,"The ELLA Texas Essential Knowledge and Skills (TEKS) embody the interconnected nature of listening, speaking, reading, writing, and thinking through the seven integrated strands of developing and sustaining foundational language skills; comprehension; response; multiple genres; author's purpose and craft; composition; and inquiry and research. The strands focus on academic oracy (proficiency in oral expression and comprehension), authentic reading, and reflective writing to ensure a literate Texas. The strands are integrated and progressive with students continuing to develop knowledge and skills with increased complexity and nuance in order to think critically and adapt to the ever-evolving nature of language and literacy.",7,128
128.22.b.2,"The seven strands of this course mirror the essential knowledge and skills for English language arts and reading, which are intended to be integrated for instructional purposes and are recursive in nature. Strands include the four domains of language (listening, speaking, reading, and writing) and their application in order to accelerate the acquisition of language skills so that students develop high levels of social and academic language proficiency. Although some strands may require more instructional time, each strand is of equal value, may be presented in any order, and should be integrated throughout the year. Additionally, students should engage in academic conversations, write, read, and be read to on a daily basis with opportunities for cross-curricular content and student choice.",7,128
128.22.b.3,"Text complexity increases with challenging vocabulary, sophisticated sentence structures, nuanced text features, cognitively demanding content, and subtle relationships among ideas (Texas Education Agency, <i>STAAR Performance Level Descriptors</i>, 2013). As skills and knowledge are obtained in each of the seven strands, students will continue to apply earlier standards with greater depth to increasingly complex texts in multiple genres as they become self-directed, critical learners who work collaboratively while continuously using metacognitive skills.",7,128
128.22.b.4,"ELLs are expected to meet standards in a second language; however, their proficiency in English influences the ability to meet these standards. To demonstrate this knowledge throughout the stages of English language acquisition, comprehension of text requires additional scaffolds such as adapted text, translations, native language support, cognates, summaries, pictures, realia, glossaries, bilingual dictionaries, thesauri, and other modes of comprehensible input. ELLs can and should be encouraged to use knowledge of their first language to enhance vocabulary development; vocabulary needs to be in the context of connected discourse so that it is meaningful. Strategic use of the student's first language is important to ensure linguistic, affective, cognitive, and academic development in English.",7,128
128.22.b.6,"Oral language proficiency holds a pivotal role in school success; verbal engagement must be maximized across grade levels (Kinsella, 2010). In order for students to become thinkers and proficient speakers in science, social studies, mathematics, fine arts, language arts and reading, and career and technical education, they must have multiple opportunities to practice and apply the academic language of each discipline (Fisher, Frey, & Rothenberg, 2008).",7,128
128.22.b.7,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",7,128
128.22.c.1,"Developing and sustaining foundational language skills: listening, speaking, discussion, and thinking--oral language. The student develops oral language through listening, speaking, and discussion. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.2,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--beginning reading and writing. The student develops word structure knowledge through phonological awareness, print concepts, phonics, and morphology to communicate, decode, and spell. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.3,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--vocabulary. The student uses newly acquired vocabulary expressively. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.4,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--fluency. The student reads grade-level text with fluency and comprehension. Based on the student's language proficiency level, the student is expected to use appropriate fluency (rate, accuracy, and prosody) and adjust fluency when reading grade-level text based on the reading purpose.",7,128
128.22.c.5,"Developing and sustaining foundational language skills: listening, speaking, reading, writing, and thinking--self-sustained reading. The student reads grade-appropriate texts independently. Based on the student's language proficiency level, the student is expected to self-select text and read independently for a sustained period of time.",7,128
128.22.c.6,"Comprehension skills: listening, speaking, reading, writing, and thinking using multiple texts. The student uses metacognitive skills to both develop and deepen comprehension of increasingly complex texts. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.7,"Response skills: listening, speaking, reading, writing, and thinking using multiple texts. The student responds to an increasingly challenging variety of sources that are read, heard, or viewed. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.8,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--literary elements. The student recognizes and analyzes literary elements within and across increasingly complex traditional, contemporary, classical, and diverse literary texts. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.9,"Multiple genres: listening, speaking, reading, writing, and thinking using multiple texts--genres. The student recognizes and analyzes genre-specific characteristics, structures, and purposes within and across increasingly complex traditional, contemporary, classical, and diverse texts. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.10,"Author's purpose and craft: listening, speaking, reading, writing, and thinking using multiple texts. The student uses critical inquiry to analyze the authors' choices and how they influence and communicate meaning within a variety of texts. The student analyzes and applies author's craft purposefully in order to develop his or her own products and performances. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.11,"Composition: listening, speaking, reading, writing, and thinking using multiple texts--writing process. The student uses the writing process recursively to compose multiple texts that are legible and uses appropriate conventions. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.12,"Composition: listening, speaking, reading, writing, and thinking using multiple texts--genres. The student uses genre characteristics and craft to compose multiple texts that are meaningful. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.13,"Inquiry and research: listening, speaking, reading, writing, and thinking using multiple texts. The student engages in both short-term and sustained recursive inquiry processes for a variety of purposes. Based on the student's language proficiency level, the student is expected to:",7,128
128.22.c.1.A,listen actively to interpret a message and ask clarifying questions that build on others' ideas;,7,128
128.22.c.1.B,"follow, restate, and give increasingly complex oral instructions to perform specific tasks, answer questions, or solve problems;",7,128
128.22.c.1.C,"present a critique of a literary work, film, or dramatic production, employing eye contact, speaking rate, volume, enunciation, a variety of natural gestures, and conventions of language to communicate ideas effectively;",7,128
128.22.c.1.D,engage in meaningful discourse and provide and accept constructive feedback from others; and,7,128
128.22.c.1.E,develop social communication and produce oral language in contextualized and purposeful ways.,7,128
128.22.c.2.A,demonstrate and apply phonetic knowledge; and,7,128
128.22.c.2.B,"write complete words, thoughts, and answers legibly.",7,128
128.22.c.3.A,"use print or digital resources to determine the meaning, syllabication, pronunciation, word origin, and part of speech;",7,128
128.22.c.3.B,use context such as contrast or cause and effect to clarify the meaning of words;,7,128
128.22.c.3.C,"determine the meaning and usage of grade-level academic English words derived from Greek, Latin, and other languages, including omni, log/logue, gen, vid/vis, phil, luc, and sens/sent; un-, re-, -ly, and -er/or; and -ion/tion/sion, im- (into), non-, dis-, in- (not, non), pre-, -ness, -y, -er (comparative), -est, and -ful;",7,128
128.22.c.3.D,"identify and use words that name actions, directions, positions, sequences, and locations;",7,128
128.22.c.3.E,"use multiple-meaning words, homographs, homophones, and commonly confused terms correctly; and",7,128
128.22.c.3.F,"investigate expressions such as idioms and word relationships such as antonyms, synonyms, and analogies.",7,128
128.22.c.6.A,establish purpose for reading assigned and self-selected texts;,7,128
128.22.c.6.B,"generate questions about text before, during, and after reading to deepen understanding and gain information;",7,128
128.22.c.6.C,"make and correct or confirm predictions using text features, characteristics of genre, and structures;",7,128
128.22.c.6.D,create mental images to deepen understanding;,7,128
128.22.c.6.E,"make connections to personal experiences, ideas in other texts, and society;",7,128
128.22.c.6.F,make inferences and use evidence to support understanding;,7,128
128.22.c.6.G,evaluate details read to determine key ideas;,7,128
128.22.c.6.H,synthesize information to create new understanding; and,7,128
128.22.c.6.I,"monitor comprehension and make adjustments such as re-reading, using background knowledge, asking questions, and annotating when understanding breaks down.",7,128
128.22.c.7.A,"describe personal connections to a variety of sources, including self-selected texts;",7,128
128.22.c.7.B,"write responses that demonstrate understanding of texts, including comparing sources within and across genres;",7,128
128.22.c.7.C,use text evidence to support an appropriate response;,7,128
128.22.c.7.D,paraphrase and summarize texts in ways that maintain meaning and logical order;,7,128
128.22.c.7.E,"interact with sources in meaningful ways such as notetaking, annotating, freewriting, or illustrating;",7,128
128.22.c.7.F,respond using newly acquired vocabulary as appropriate;,7,128
128.22.c.7.G,discuss and write about the explicit or implicit meanings of text;,7,128
128.22.c.7.H,"respond orally or in writing with appropriate register, vocabulary, tone, and voice; and",7,128
128.22.c.7.I,reflect on and adjust responses as new evidence is presented.,7,128
128.22.c.8.A,infer multiple themes within and across texts using text evidence;,7,128
128.22.c.8.B,analyze how characters' qualities influence events and resolution of the conflict;,7,128
128.22.c.8.C,"analyze plot elements, including the use of foreshadowing and suspense, to advance the plot; and",7,128
128.22.c.8.D,analyze how the setting influences character and plot development.,7,128
128.22.c.9.A,"demonstrate knowledge of literary genres such as realistic fiction, adventure stories, historical fiction, mysteries, humor, myths, fantasy, and science fiction;",7,128
128.22.c.9.B,"analyze the effect of rhyme scheme, meter, and graphical elements such as punctuation and capitalization in poems across a variety of poetic forms;",7,128
128.22.c.9.C,analyze how playwrights develop characters through dialogue and staging;,7,128
128.22.c.9.D,"analyze characteristics and structural elements of informational text, including:",7,128
128.22.c.9.E,analyze characteristics and structures of argumentative text by:,7,128
128.22.c.9.F,analyze characteristics of multimodal and digital texts.,7,128
128.22.c.9.D.i,the controlling idea or thesis with supporting evidence;,7,128
128.22.c.9.D.ii,"features such as references or acknowledgements, chapters, sections, subsections, bibliography, tables, graphs, captions, bullets, and numbers; and",7,128
128.22.c.9.D.iii,"organizational patterns that support multiple topics, categories, and subcategories;",7,128
128.22.c.9.E.i,identifying the claim;,7,128
128.22.c.9.E.ii,explaining how the author uses various types of evidence and consideration of alternatives to support the argument; and,7,128
128.22.c.9.E.iii,identifying the intended audience or reader; and,7,128
128.22.c.10.A,explain the author's purpose and message within a text;,7,128
128.22.c.10.B,analyze how the use of text structure contributes to the author's purpose;,7,128
128.22.c.10.C,analyze the author's use of print and graphic features to achieve specific purposes;,7,128
128.22.c.10.D,describe how the author's use of figurative language such as metaphor and personification achieves specific purposes;,7,128
128.22.c.10.E,"identify the use of literary devices, including subjective and objective point of view;",7,128
128.22.c.10.F,"analyze how the author's use of language contributes to mood, voice, and tone; and",7,128
128.22.c.10.G,explain the purpose of rhetorical devices such as direct address and rhetorical questions and logical fallacies such as loaded language and sweeping generalizations.,7,128
128.22.c.11.A,"plan a first draft by selecting a genre appropriate for a particular topic, purpose, and audience using a range of strategies such as discussion, background reading, and personal interests;",7,128
128.22.c.11.B,"develop drafts into a focused, structured, and coherent piece of writing by:",7,128
128.22.c.11.C,"revise drafts for clarity, development, organization, style, word choice, and sentence variety;",7,128
128.22.c.11.D,"edit drafts using standard English conventions, including:",7,128
128.22.c.11.E,publish written work for appropriate audiences.,7,128
128.22.c.11.B.ii,"developing an engaging idea reflecting depth of thought with specific facts, details, and examples;",7,128
128.22.c.11.D.i,"complete simple, compound, and complex sentences with subject-verb agreement and avoidance of splices, run-ons, and fragments;",7,128
128.22.c.11.D.ii,"consistent, appropriate use of verb tenses;",7,128
128.22.c.11.D.iii,conjunctive adverbs;,7,128
128.22.c.11.D.iv,prepositions and prepositional phrases and their influence on subject-verb agreement;,7,128
128.22.c.11.D.v,pronoun-antecedent agreement;,7,128
128.22.c.11.D.vi,subordinating conjunctions to form complex sentences and correlative conjunctions such as either/or and neither/nor;,7,128
128.22.c.11.D.vii,correct capitalization;,7,128
128.22.c.11.D.viii,"punctuation, including commas to set off words, phrases, and clauses and semicolons; and",7,128
128.22.c.11.D.ix,"correct spelling, including commonly confused terms such as its/it's, affect/effect, there/their/they're, and to/two/too; and",7,128
128.22.c.12.A,"compose literary texts such as personal narratives, fiction, and poetry using genre characteristics and craft;",7,128
128.22.c.12.B,"compose informational texts, including multi-paragraph essays that convey information about a topic, using a clear controlling idea or thesis statement and genre characteristics and craft;",7,128
128.22.c.12.C,compose multi-paragraph argumentative texts using genre characteristics and craft; and,7,128
128.22.c.12.D,"compose correspondence that reflects an opinion, registers a complaint, or requests information in a business or friendly structure.",7,128
128.22.c.13.A,generate student-selected and teacher-guided questions for formal and informal inquiry;,7,128
128.22.c.13.B,develop and revise a plan;,7,128
128.22.c.13.C,"refine the major research question, if necessary, guided by the answers to a secondary set of questions;",7,128
128.22.c.13.D,identify and gather relevant information from a variety of sources;,7,128
128.22.c.13.E,differentiate between primary and secondary sources;,7,128
128.22.c.13.F,synthesize information from a variety of sources;,7,128
128.22.c.13.G,differentiate between paraphrasing and plagiarism when using source materials;,7,128
128.22.c.13.H,examine sources for:,7,128
128.22.c.13.I,display academic citations and use source materials ethically; and,7,128
128.22.c.13.J,"use an appropriate mode of delivery, whether written, oral, or multimodal, to present results.",7,128
128.22.c.13.H.i,"reliability, credibility, and bias; and",7,128
128.22.c.13.H.ii,"faulty reasoning such as hyperbole, emotional appeals, and stereotype;",7,128
128.23.b.1,"The ELLA Texas Essential Knowledge and Skills (TEKS) embody the interconnected nature of listening, speaking, reading, writing, and thinking through the seven integrated strands of developing and sustaining foundational language skills; comprehension; response; multiple genres; author's purpose and craft; composition; and inquiry and research. The strands focus on academic oracy (proficiency in oral expression and comprehension), authentic reading, and reflective writing to ensure a literate Texas. The strands are integrated and progressive with students continuing to develop knowledge and skills with increased complexity and nuance in order to think critically and adapt to the ever-evolving nature of language and literacy.",8,128
128.23.b.2,"The seven strands of this course mirror the essential knowledge and skills for English language arts and reading, which are intended to be integrated for instructional purposes and are recursive in nature. Strands include the four domains of language (listening, speaking, reading, and writing) and their application in order to accelerate the acquisition of language skills so that students develop high levels of social and academic language proficiency. Although some strands may require more instructional time, each strand is of equal value, may be presented in any order, and should be integrated throughout the year. Additionally, students should engage in academic conversations, write, read, and be read to on a daily basis with opportunities for cross-curricular content and student choice.",8,128
128.23.b.3,"Text complexity increases with challenging vocabulary, sophisticated sentence structures, nuanced text features, cognitively demanding content, and subtle relationships among ideas (Texas Education Agency, <i>STAAR Performance Level Descriptors</i>, 2013). As skills and knowledge are obtained in each of the seven strands, students will continue to apply earlier standards with greater depth to increasingly complex texts in multiple genres as they become self-directed, critical learners who work collaboratively while continuously using metacognitive skills.",8,128
