TEKS ID,Statement,Grade,Chapter
127.275.d.10.B,"analyze the benefits of the various services provided by the Small Business Administration, Small Business Development Centers, Service Corps of Retired Executives (SCORE), chambers of commerce, institutions of higher education, and industry-related associations.",,127
127.275.d.8.A,identify a current market need or problem;,,127
127.275.d.8.B,identify a product or service to address the market need or problem;,,127
127.275.d.8.C,explain the unique value proposition of the product or service;,,127
127.275.d.8.D,explain potential impacts of the availability of the product or service on a selected target market; and,,127
127.275.d.8.E,summarize the feasibility and key elements of the business venture.,,127
127.276.c.1,Career and technical education instruction provides content aligned with challenging academic standards and relevant technical knowledge and skills for students to further their education and succeed in current or emerging professions.,,127
127.276.c.2,"The Business, Marketing, and Finance Career Cluster focuses on planning, managing, organizing, directing, and evaluating business functions essential to efficient and productive business management, finance, operations, and marketing.",,127
127.276.c.3,"In Entrepreneurship I, students will gain the knowledge and skills needed to become an entrepreneur in a free enterprise system. Students will learn the key concepts necessary to begin and operate a business. The primary focus of the course is to help students identify the types and selection criteria of business structures, understand the components of a business plan, determine feasibility of an idea using research, and develop and present a business concept. In addition, students will understand the basics of management, accounting, finance, marketing, risk, and product development.",,127
127.276.c.4,"Students are encouraged to participate in extended learning experiences such as career and technical student organizations, local chamber of commerce meetings, and meetings with entrepreneurs, mentors, or industry experts.",,127
127.276.c.5,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",,127
127.276.d.1,The student demonstrates professional standards/employability skills as required by business and industry. The student is expected to:,,127
127.276.d.2,The student demonstrates an understanding of the entrepreneurial environment. The student is expected to:,,127
127.276.d.3,The student engages in the ideation process and determines the feasibility of an entrepreneurial venture. The student is expected to:,,127
127.276.d.4,The student creates a minimum viable product (MVP) for a start-up business. The student is expected to:,,127
127.276.d.5,The student understands how to select a funding source for a start-up business. The student is expected to:,,127
127.276.d.6,The student determines an ownership structure for a start-up business. The student is expected to:,,127
127.276.d.7,The student uses a business planning tool to develop a start-up business concept. The student is expected to:,,127
127.276.d.8,The student demonstrates an understanding of accounting and financial practices. The student is expected to:,,127
127.276.d.9,The student demonstrates an understanding of the legal and regulatory environment for a business. The student is expected to:,,127
127.276.d.10,"The student demonstrates an understanding of ethical and moral obligations in entrepreneurship as they relate to shareholders, employees, customers, and the community. The student is expected to:",,127
127.276.d.11,"The student understands the impact of leadership, human resources, and management on a start-up business. The student is expected to:",,127
127.276.d.12,The student determines a pricing structure for a start-up business. The student is expected to:,,127
127.276.d.13,The student determines effective marketing and promotional strategies for a start-up business. The student is expected to:,,127
127.276.d.14,The student understands the role of distribution and supply chain management for a start-up business. The student is expected to:,,127
127.276.d.15,The student understands key metrics to measure the success of a business. The student is expected to:,,127
127.276.d.16,The student presents a well-organized business plan. The student is expected to:,,127
127.276.d.17,The student understands the process for launching a start-up business. The student is expected to:,,127
127.276.d.1.A,demonstrate professional business skills through written and oral communication;,,127
127.276.d.B,"demonstrate a productive work ethic by using a personal calendar, task list, and project management tools;",,127
127.276.d.C,"conduct meetings in face-to-face and virtual settings by creating an agenda, confirming the meeting, using an agenda as a guide for the meeting, and sending meeting follow-up correspondence;",,127
127.276.d.1.D,demonstrate collaboration skills within a diverse team setting;,,127
127.276.d.1.E,identify an ethical course of action in a business setting;,,127
127.276.d.1.F,"demonstrate leadership skills by participating in career and technical student organizations, leading a team project, or facilitating a group discussion;",,127
127.276.d.1.G,"demonstrate coachability skills by working hard, respecting authority, and using feedback to inform decision making;",,127
127.276.d.1.H,set short- and long-term goals;,,127
127.276.d.1.I,identify appropriate business attire in various work settings;,,127
127.276.d.1.J,demonstrate critical and analytical thinking skills when comparing business decisions; and,,127
127.276.d.1.K,"demonstrate virtues, including trustworthiness, responsibility, and good citizenship.",,127
127.276.d.2.A,"A compare the advantages and disadvantages of corporations, franchises, partnerships, limited-liability companies, and sole-proprietorships;",,127
127.276.d.2.B,"evaluate the factors involved with starting, acquiring, or expanding a business;",,127
127.276.d.2.C,describe franchise opportunities and ownership requirements;,,127
127.276.d.2.D,define scaling as it applies to growing a business;,,127
127.276.d.2.E,self-reflect on and evaluate personal strengths for becoming a successful entrepreneur; and,,127
127.276.d.2.F,analyze opportunity costs for a given business example.,,127
127.276.d.3.A,identify and analyze problems in the marketplace through an ideation process;,,127
127.276.d.3.B,analyze market research to identify possible solutions to a problem;,,127
127.276.d.3.C,identify the customer segment affected by a problem;,,127
127.276.d.3.D,"research, develop, and implement focus group questions for a specific customer segment;",,127
127.276.d.3.E,"evaluate the feasibility of possible solutions to a problem, including a competitive analysis such as a strength, weakness, opportunities, and threats (SWOT) analysis; and",,127
127.276.d.3.F,"select and present the most viable solution to a problem based on market research, feasibility, and customer segmentation.",,127
127.276.d.4.A,define minimum viable product and unique value proposition for a good or service;,,127
127.276.d.4.B,create a minimum viable product to a solution generated from an ideation process;,,127
127.276.d.4.C,identify unique value proposition(s) of a minimum viable product;,,127
127.276.d.4.D,"present the minimum viable product, including the unique value proposition(s), for feedback; and",,127
127.276.d.4.E,conduct market testing of the minimum viable product.,,127
127.276.d.5.A,"compare the advantages and disadvantages of potential funding sources, including crowdsourcing, private equity firms, venture capitalists, banks and other lenders, friends and relatives, grants, state and local development agencies, and angel investors;",,127
127.276.d.5.B,identify predatory lending schemes and practices; and,,127
127.276.d.5.C,evaluate risks and benefits of various funding sources from short- and long-term perspectives.,,127
127.276.d.6.A,compare ownership structures for a start-up business;,,127
127.276.d.6.B,select an ownership structure and explain why it is appropriate for a start-up business; and,,127
127.276.d.6.C,explain the process for legally registering and obtaining a tax status for a start-up business for a selected ownership structure.,,127
127.276.d.7.A,"research business plan outlines, resources, and templates such as Business Model Canvas, lean business model template, or a traditional business plan template;",,127
127.276.d.7.B,select an appropriate business planning tool for a start-up business;,,127
127.276.d.7.C,complete the components of a selected business planning tool for a start-up business concept; and,,127
127.276.d.7.D,present a start-up business concept for feedback.,,127
127.276.d.8.A,"explain the importance of budgeting and cash flow, including burn rate;",,127
127.276.d.8.B,identify revenues and expenses for a start-up business;,,127
127.276.d.8.C,"explain the importance of and interrelationship between financial statements, including a profit and loss statement, balance sheet, and statement of cash flow;",,127
127.276.d.8.D,create an operational budget for a start-up business;,,127
127.276.d.8.E,create a monthly projected financial statement for a three-year period for a start-up business;,,127
127.276.d.8.F,"identify accounting tools and services such as accounting and bookkeeping software, payroll services, and tax services; and",,127
127.276.d.8.G,select appropriate accounting tools and services for a start-up business.,,127
127.276.d.9.A,differentiate ways to protect intellectual property;,,127
127.276.d.9.B,distinguish between the advantages and disadvantages of a patent;,,127
127.276.d.9.C,"determine the types of licenses a start-up business might be required to obtain, including a business license, employer identification number, name registry, professional license, and occupational license;",,127
127.276.d.9.D,examine the role of government agencies that oversee business regulations and determine the regulatory implications for a start-up business;,,127
127.276.d.9.E,examine the role of workplace safety and health in the regulatory environment and determine its implications for a start-up business;,,127
127.276.d.9.F,analyze the purpose of legally binding contracts;,,127
127.276.d.9.G,explain the implications of tax laws on a business;,,127
127.276.d.9.H,describe the impact of labor laws when creating a start-up business;,,127
127.276.d.9.I,"create a sample contract for a start-up business such as sales, employment, purchase, lease, or non-disclosure agreement; and",,127
127.276.d.9.J,examine implications of sexual harassment and workplace violence on a business.,,127
127.276.d.10.A,develop ideas to build a moral and ethical business culture;,,127
127.276.d.10.B,evaluate the impact of unethical and immoral practices on stakeholders;,,127
127.276.d.10.C,create the core values for a start-up business; and,,127
127.276.d.10.D,"create purpose, vision, and mission statements for a start-up business.",,127
127.276.d.11.A,distinguish between leadership and management;,,127
127.276.d.11.B,explore and identify personal leadership style;,,127
127.276.d.11.C,"develop recruitment, hiring, and retention strategies for a start-up business;",,127
127.276.d.11.D,examine and describe effective leadership and management strategies;,,127
127.276.d.11.E,create an organizational chart for a start-up business;,,127
127.276.d.11.F,create job descriptions for key roles in a start-up business; and,,127
127.276.d.11.G,explain how company culture impacts recruitment and retention.,,127
127.276.d.12.A,create and justify a pricing structure for a start-up business;,,127
127.276.d.12.B,develop and analyze pricing objectives;,,127
127.276.d.12.C,"use sample data to calculate prices, markups, and discounts for a start-up business;",,127
127.276.d.12.D,calculate unit economics and a break-even point for a start-up business; and,,127
127.276.d.12.E,explain the role of supply and demand on pricing.,,127
127.276.d.13.A,develop promotional objectives;,,127
127.276.d.13.B,"create a marketing plan for a start-up business that includes the use of internet, social media, and sales strategies;",,127
127.276.d.13.C,analyze customer buying behavior to inform promotional decision-making;,,127
127.276.d.13.D,create promotional materials using appropriate technology;,,127
127.276.d.13.E,conduct a market test to measure promotional effectiveness;,,127
127.276.d.13.F,explain the role of search engine optimization as a marketing strategy;,,127
127.276.d.13.G,select an appropriate point-of-sale or e-commerce payment method; and,,127
127.276.d.13.H,compare how promotional strategies change during the product life cycle.,,127
127.276.d.14.A,"determine distribution costs associated with transportation, storage, product handling, and inventory control;",,127
127.276.d.14.B,"explain how distribution adds value to a product or service by providing place, possession, and time utility to a consumer;",,127
127.276.d.14.C,select suppliers for the production of goods and services; and,,127
127.276.d.14.D,analyze risks and challenges with supply chain management and distribution.,,127
127.276.d.15.A,explain the role and importance of key metrics as a measure of success;,,127
127.276.d.15.B,identify and define common key metrics; and,,127
127.276.d.15.C,select and justify key metrics for a start-up business.,,127
127.276.d.16.A,"create and present a comprehensive business plan that includes business description, target market, key metrics, revenue streams, pricing structure, competitive advantage, unique value proposition, distribution channels, and financial forecast;",,127
127.276.d.16.B,identify the purpose of and present an elevator pitch;,,127
127.276.d.16.C,create and deliver a presentation for start-up business funding;,,127
127.276.d.16.D,select and implement effective multimedia strategies for a presentation;,,127
127.276.d.16.E,provide and receive constructive feedback following a presentation;,,127
127.276.d.16.F,demonstrate effective presentation skills; and,,127
127.276.d.16.G,create an executive summary.,,127
127.276.d.17.A,research and identify the process for launching a start-up business in the local area;,,127
127.276.d.17.B,"evaluate insurance costs, locations, and loan terms; and",,127
127.276.d.17.C,assess equipment needs and other resources needed to launch the business.,,127
127.2.c.1,Career and technical education (CTE) instruction provides content aligned with challenging academic standards and relevant technical knowledge and skills for students to further their education and succeed in current or emerging professions.,,127
127.2.c.2,Career development is a lifelong pursuit of answers to the questions: Who am I? Why am I here? What am I meant to do with my life? Will my desired career path provide a self-sufficient wage? What occupations are in the highest demand that align to my values and interests? It is vital that students have a clear sense of direction for their career choice. Education and career planning is a critical step and is essential to success.,,127
127.2.c.3,"The career development process is unique to every person and evolves throughout one's life. In Flight Plans, students use decision-making and problem-solving skills for individual career and academic planning. Students explore valid, reliable educational and career information to learn more about themselves and their interests and abilities. Students integrate skills from academic subjects, information technology, and interpersonal communication to make informed decisions. This course is designed to guide students through the process of investigating and developing a college and career readiness flight plan. Students use aptitude and interest inventory assessments, software, or other tools available to explore college and career areas of personal interest. Students use this information to explore a variety of career paths, especially those in demand, and begin mapping their anticipated secondary coursework and potential postsecondary experiences that are in alignment with their goals.",,127
127.2.c.4,"The goal of this course is to help students build career awareness and engage in deep exploration and study of the Texas CTE career clusters to create a foundation for success in high school, possible postsecondary studies, and careers. Students research labor market information, learn job-seeking skills, and create documents required for employment.",,127
127.2.c.5,Students are encouraged to explore and participate in extended learning experiences such as career and technical student organizations and other leadership or extracurricular organizations.,,127
127.2.c.6,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",,127
