TEKS ID,Statement,Grade,Chapter
113.45.c.11.E,evaluate the limitations and capabilities of the information processing model; and,HS,113
113.45.c.11.F,understand the states and levels of consciousness.,HS,113
113.45.c.12.A,"explain stress and the individual's physiological, behavioral, and psychological responses to stressors;",HS,113
113.45.c.12.B,evaluate cognitive and behavioral strategies for dealing with stress;,HS,113
113.45.c.12.C,analyze the challenges inherent in defining abnormal behavior and acknowledge the sociocultural stigma of labeling behavior as abnormal;,HS,113
113.45.c.12.D,"recognize the biological, social, and cognitive origins of abnormal behavior;",HS,113
113.45.c.12.E,discuss major categories of abnormal behaviors and identify their respective characteristics as classified in the Diagnostic and Statistical Manual (DSM); and,HS,113
113.45.c.12.F,evaluate the effectiveness of past and present methods of therapy.,HS,113
113.45.c.13.A,describe how attributions affect explanations of behavior;,HS,113
113.45.c.13.B,explore the nature and effects of bias and discrimination;,HS,113
113.45.c.13.C,describe circumstances in which conformity and obedience are likely to occur;,HS,113
113.45.c.13.D,describe the effects of the presence of others on individual behavior;,HS,113
113.45.c.13.E,discuss the nature of altruism;,HS,113
113.45.c.13.F,discuss the factors influencing attraction; and,HS,113
113.45.c.13.G,identify sources of attitude formation and assess methods used to influence attitudes.,HS,113
113.45.c.14.A,create a product on a contemporary psychology-related issue or topic using critical methods of inquiry;,HS,113
113.45.c.14.B,draw and evaluate conclusions from qualitative information;,HS,113
113.45.c.14.C,apply evaluation rules to quantitative information; and,HS,113
113.45.c.14.D,"analyze information by sequencing, categorizing, identifying cause-and-effect relationships, comparing, contrasting, finding the main idea, summarizing, making generalizations and predictions, and drawing inferences and conclusions.",HS,113
113.45.c.15.A,use psychology-related terminology correctly;,HS,113
113.45.c.15.B,"use standard grammar, spelling, sentence structure, and punctuation;",HS,113
113.45.c.15.C,"transfer information from one medium to another, including written to visual and written or visual to statistical, using computer software as appropriate; and",HS,113
113.45.c.15.D,"create written, oral, and visual presentations of social studies information.",HS,113
113.45.c.16.A,"use a problem-solving process to identify a problem, gather information, list and consider options, consider advantages and disadvantages, choose and implement a solution, and evaluate the effectiveness of the solution;",HS,113
113.45.c.16.B,"use a decision-making process to identify a situation that requires a decision, gather information, identify options, predict consequences, and take action to implement a decision; and",HS,113
113.45.c.16.C,"participate in conflict resolution using persuasion, compromise, debate, and negotiation.",HS,113
113.45.c.17.A,illustrate the relationship and sequence between intermediate goals and terminal goals; and,HS,113
113.45.c.17.B,"monitor and evaluate self-directed inquiry or projects for timelines, accuracy, and goal attainment.",HS,113
113.45.c.18.A,"analyze examples of attitudes, beliefs, and behaviors related to changes in available technology; and",HS,113
113.45.c.18.B,evaluate the impact of changes in technology on personal growth and development.,HS,113
113.46.b.1,"Sociology, an elective course, is an introductory study in social behavior and organization of human society. This course will describe the development of the field as a social science by identifying methods and strategies of research leading to an understanding of how the individual relates to society and the ever changing world. Students will also learn the importance and role of culture, social structure, socialization, and social change in today's society.",HS,113
113.46.b.2,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",HS,113
113.46.b.3,Students identify the role of the free enterprise system within the parameters of this course and understand that this system may also be referenced as capitalism or the free market system.,HS,113
113.46.b.4,"Students understand that a constitutional republic is a representative form of government whose representatives derive their authority from the consent of the governed, serve for an established tenure, and are sworn to uphold the constitution.",HS,113
113.46.b.5,"State and federal laws mandate a variety of celebrations and observances, including Celebrate Freedom Week.",HS,113
113.46.b.6,"Students identify and discuss how the actions of U.S. citizens and the local, state, and federal governments have either met or failed to meet the ideals espoused in the founding documents.",HS,113
113.46.b.5.A,"Each social studies class shall include, during Celebrate Freedom Week as provided under the Texas Education Code, §29.907, or during another full school week as determined by the board of trustees of a school district, appropriate instruction concerning the intent, meaning, and importance of the Declaration of Independence and the U.S. Constitution, including the Bill of Rights, in their historical contexts. The study of the Declaration of Independence must include the study of the relationship of the ideas expressed in that document to subsequent American history, including the relationship of its ideas to the rich diversity of our people as a nation of immigrants, the American Revolution, the formulation of the U.S. Constitution, and the abolitionist movement, which led to the Emancipation Proclamation and the women's suffrage movement.",HS,113
113.46.b.5.B,"Each school district shall require that, during Celebrate Freedom Week or other week of instruction prescribed under subparagraph (A) of this paragraph, students in Grades 3-12 study and recite the following text: ""We hold these Truths to be self-evident, that all Men are created equal, that they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the Pursuit of Happiness--That to secure these Rights, Governments are instituted among Men, deriving their just Powers from the Consent of the Governed.""",HS,113
113.46.c.1,Foundations of sociology. The student understands the theoretical perspectives of the historical interpretations of human social development. The student is expected to:,HS,113
113.46.c.2,Foundations of sociology. The student understands how society evolves and cause and effect of social and institutional change. The student is expected to:,HS,113
113.46.c.3,Culture and social structure. The student examines world cultures. The student is expected to:,HS,113
113.46.c.4,Culture and social structure. The student understands types of groups and their functions. The student is expected to:,HS,113
113.46.c.5,Culture and social structure. The student differentiates and recognizes examples of subculture and counterculture. The student is expected to:,HS,113
113.46.c.6,Individual and society. The student understands the process of socialization. The student is expected to:,HS,113
113.46.c.7,Individual and society. The student understands the concept of adolescence and its characteristics. The student is expected to:,HS,113
113.46.c.8,Individual and society. The student understands the life stage of adulthood and its characteristics. The student is expected to:,HS,113
113.46.c.9,Individual and society. The student will explain the nature and social function of deviance. The student is expected to:,HS,113
113.46.c.10,Social inequality. The student understands the nature of social stratification in society. The student is expected to:,HS,113
113.46.c.11,Social inequality. The student understands the impact of race and ethnicity on society. The student is expected to:,HS,113
113.46.c.12,"Social inequality. The student understands changing societal views on gender, age, and health. The student is expected to:",HS,113
113.46.c.13,Social institutions. The student identifies the basic social institution of the family and explains its influences on society. The student is expected to:,HS,113
113.46.c.14,Social institutions. The student identifies the basic social institutions of economics and politics and explains their influence on society. The student is expected to:,HS,113
113.46.c.15,Social institutions. The student identifies the basic social institutions of education and religion and explains their influence on society. The student is expected to:,HS,113
113.46.c.16,Social institutions. The student understands the basic social institutions of science and the mass media and their influence on society. The student is expected to:,HS,113
113.46.c.17,Changing world. The student understands how population and urbanization contribute to a changing social world. The student is expected to:,HS,113
113.46.c.18,"Changing world. The student understands how collective behavior, social movements, and modernization contribute to a changing social world. The student is expected to:",HS,113
113.46.c.19,"Social studies skills. The student applies critical-thinking skills to organize and use information acquired from a variety of valid sources, including electronic technology. The student is expected to:",HS,113
113.46.c.20,"Social studies skills. The student communicates in written, oral, and visual forms. The student is expected to:",HS,113
113.46.c.21,"Social studies skills. The student uses problem-solving and decision-making skills, working independently and with others, in a variety of settings. The student is expected to:",HS,113
113.46.c.1.A,describe the development of the field of sociology;,HS,113
113.46.c.1.B,"identify leading sociologists in the field of social science, including Auguste Comte, Emile Durkheim, Herbert Spencer, Max Weber, and Karl Marx, and interpret their contributions to the foundation of sociology; and",HS,113
113.46.c.1.C,"identify sociologists such as W. E. B. DuBois, Booker T. Washington, Robert E. Park, Harriet Martineau, Jane Addams, Robert Nisbet, and Julian Samora and interpret their contributions to the field.",HS,113
113.46.c.2.A,"differentiate types of societies such as hunting and gathering, agrarian, pastoral, industrial, and post-industrial;",HS,113
113.46.c.2.B,identify and describe the types of societies that exist in the world today;,HS,113
113.46.c.2.C,"examine changes in U.S. institutions and society resulting from industrialization, urbanization, and immigrant assimilation; and",HS,113
113.46.c.2.D,analyze information about cultural life in the United States and other countries over time.,HS,113
113.46.c.3.A,"identify the elements of culture to include language, symbols, norms, and values;",HS,113
113.46.c.3.B,explain how the elements of culture form a whole culture; and,HS,113
113.46.c.3.C,give examples of subcultures and describe what makes them unique.,HS,113
113.46.c.4.A,"describe models of primary, secondary, formal, informal, and reference groups and e-communities; and",HS,113
113.46.c.4.B,"analyze groups in terms of membership roles, status, values, mores, role conflicts, and methods of resolution.",HS,113
113.46.c.5.A,"compare cultural norms such as ethnicity, national origin, age, socioeconomic status, and gender among various U.S. subculture groups;",HS,113
113.46.c.5.B,describe stereotypes of various U.S. subcultures;,HS,113
113.46.c.5.C,analyze social problems in selected U.S. subcultures; and,HS,113
113.46.c.5.D,examine counterculture movements and analyze their impact on society as a whole.,HS,113
113.46.c.6.A,define socialization and describe how the process of socialization is culturally determined;,HS,113
113.46.c.6.B,differentiate the agents of socialization and evaluate their functions and roles; and,HS,113
113.46.c.6.C,trace socialization as a lifelong process.,HS,113
113.46.c.7.A,"explain how education, exclusion from the labor force, and the juvenile justice system led to the development of adolescence as a distinct stage of the life cycle;",HS,113
113.46.c.7.B,"identify and interpret the five characteristics of adolescence: biological growth and development, an undefined status, increased decision making, increased pressures, and the search for self;",HS,113
113.46.c.7.C,"identify issues and concerns facing contemporary adolescents such as dating, dating violence, sexuality, teen parenting, drug use, suicide, and eating disorders; and",HS,113
113.46.c.7.D,identify and discuss the skills adolescents need to make responsible life choices.,HS,113
113.46.c.8.A,identify the stages of adult development and compare the differences between male and female development;,HS,113
113.46.c.8.B,analyze the traditional roles of work and how the composition of the labor force has changed in the United States; and,HS,113
113.46.c.8.C,"analyze the characteristics of late adulthood and changes on the individual and society such as retirement, physical and mental functioning, dependency on others, and death.",HS,113
113.46.c.9.A,"compare theories of deviance such as the functionalist, conflict, and interactionist perspectives;",HS,113
113.46.c.9.B,"interpret differences in crime and arrest rates by social categories such as ethnicity, gender, socioeconomic status, and age, including cross-reference with the National Crime Victimization Survey; and",HS,113
113.46.c.9.C,analyze the criminal justice system in the United States in relation to deviant behavior.,HS,113
113.46.c.10.A,analyze the characteristics and components of caste and class systems and social mobility and how motivation affects each;,HS,113
113.46.c.10.B,define poverty and its components and analyze poverty's impact on the individual and society;,HS,113
113.46.c.10.C,contrast theories of social stratification; and,HS,113
113.46.c.10.D,recognize and examine global stratification and inequality.,HS,113
113.46.c.11.A,define race and ethnicity and differentiate among the distinguishing characteristics of minority groups;,HS,113
113.46.c.11.B,"contrast the terms discrimination, prejudice, and bias;",HS,113
113.46.c.11.C,discuss the ramifications of stereotyping;,HS,113
113.46.c.11.D,"analyze the varying treatment patterns of minority groups such as African American, Asian American, Hispanic American, and American Indian; and",HS,113
113.46.c.11.E,explain instances of institutional racism in American society.,HS,113
113.46.c.12.A,analyze how gender roles affect the opportunities available to men and women in society;,HS,113
113.46.c.12.B,analyze the effects of an aging society;,HS,113
113.46.c.12.C,compare the nature of health care in a global society; and,HS,113
113.46.c.12.D,evaluate the nature of health care in different segments of American society.,HS,113
113.46.c.13.A,define the functions and rituals of the family and how the family has changed over time;,HS,113
113.46.c.13.B,define family systems and patterns;,HS,113
113.46.c.13.C,analyze the trends in American society regarding family life and the needs that the institution of family satisfies; and,HS,113
113.46.c.13.D,analyze ways in which family life can be disrupted.,HS,113
113.46.c.14.A,define and differentiate between the economic models of free enterprise and socialism and how they impact society;,HS,113
113.46.c.14.B,define and differentiate among different types of government and discuss the legitimacy of those in power and the impact of each on its citizens; and,HS,113
113.46.c.14.C,trace the changes in ideas about citizenship and participation of different groups through time.,HS,113
113.46.c.15.A,"explain functionalist, conflict, and interactionist theories of education;",HS,113
113.46.c.15.B,argue and defend some current issues in American education;,HS,113
113.46.c.15.C,examine religion from the sociological point of view;,HS,113
113.46.c.15.D,analyze the functions of society and the basic societal needs that religion serves; and,HS,113
113.46.c.15.E,compare and contrast distinctive features of religion in the United States with religion in other societies.,HS,113
113.46.c.16.A,"identify factors that have contributed to the institutionalization of science, explain the norms of scientific research, and explain how these norms differ from the realities of scientific research;",HS,113
113.46.c.16.B,trace major developments in the history of mass media and identify the types of mass media in the United States;,HS,113
113.46.c.16.C,explain the differences between the functionalist and conflict perspectives of mass media; and,HS,113
113.46.c.16.D,examine contemporary mass media issues.,HS,113
113.46.c.17.A,"describe the study of demography, the basic demographic concepts, and changes in settlement patterns on society; and",HS,113
113.46.c.17.B,explain and critique various theories of population growth and its impact on society.,HS,113
113.46.c.18.A,compare and contrast various types of collective behavior and social movements and how they affect society;,HS,113
113.46.c.18.B,discuss theories that have been developed to explain collective behavior and social movements; and,HS,113
113.46.c.18.C,"illustrate three social processes that contribute to social change and discuss and evaluate how technology, population, natural environment, revolution, and war cause cultures to change.",HS,113
113.46.c.19.A,create a product on a contemporary sociological issue or topic using critical methods of inquiry;,HS,113
113.46.c.19.B,"analyze information by sequencing, categorizing, identifying cause-and-effect relationships, comparing, contrasting, finding the main idea, summarizing, making generalizations and predictions, and drawing inferences and conclusions; and",HS,113
113.46.c.19.C,use appropriate mathematical skills to interpret sociological information.,HS,113
113.46.c.20.A,use sociology-related terminology correctly;,HS,113
113.46.c.20.B,"use standard grammar, spelling, sentence structure, and punctuation;",HS,113
113.46.c.20.C,"transfer information from one medium to another, including written to visual and written or visual to statistical, using computer software as appropriate; and",HS,113
113.46.c.20.D,"create written, oral, and visual presentations of social studies information.",HS,113
113.46.c.21.A,"use a problem-solving process to identify a problem, gather information, list and consider options, consider advantages and disadvantages, choose and implement a solution, and evaluate the effectiveness of the solution;",HS,113
113.46.c.21.B,"use a decision-making process to identify a situation that requires a decision, gather information, identify options, predict consequences, and take action to implement a decision; and",HS,113
113.46.c.21.C,"participate in conflict resolution using persuasion, compromise, debate, and negotiation.",HS,113
113.47.b.1,"In Special Topics in Social Studies, an elective course, students are provided the opportunity to develop a greater understanding of the historic, political, economic, geographic, multicultural, and social forces that have shaped their lives and the world in which they live. Students will use social science knowledge and skills to engage in rational and logical analysis of complex problems using a variety of approaches, while recognizing and appreciating diverse human perspectives.",HS,113
113.47.b.2,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",HS,113
113.47.b.3,"Students understand that a constitutional republic is a representative form of government whose representatives derive their authority from the consent of the governed, serve for an established tenure, and are sworn to uphold the constitution.",HS,113
113.47.b.4,"State and federal laws mandate a variety of celebrations and observances, including Celebrate Freedom Week.",HS,113
113.47.b.5,"Students identify and discuss how the actions of U.S. citizens and the local, state, and federal governments have either met or failed to meet the ideals espoused in the founding documents.",HS,113
113.47.b.4.A,"Each social studies class shall include, during Celebrate Freedom Week as provided under the Texas Education Code, §29.907, or during another full school week as determined by the board of trustees of a school district, appropriate instruction concerning the intent, meaning, and importance of the Declaration of Independence and the U.S. Constitution, including the Bill of Rights, in their historical contexts. The study of the Declaration of Independence must include the study of the relationship of the ideas expressed in that document to subsequent American history, including the relationship of its ideas to the rich diversity of our people as a nation of immigrants, the American Revolution, the formulation of the U.S. Constitution, and the abolitionist movement, which led to the Emancipation Proclamation and the women's suffrage movement.",HS,113
113.47.b.4.B,"Each school district shall require that, during Celebrate Freedom Week or other week of instruction prescribed under subparagraph (A) of this paragraph, students in Grades 3-12 study and recite the following text: ""We hold these Truths to be self-evident, that all Men are created equal, that they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the Pursuit of Happiness--That to secure these Rights, Governments are instituted among Men, deriving their just Powers from the Consent of the Governed.""",HS,113
113.47.c.1,"Social studies skills. The student uses problem-solving and decision-making skills, working independently and with others, in a variety of settings. The student is expected to:",HS,113
113.47.c.2,"Social studies skills. The student applies critical-thinking skills to organize and use information acquired from a variety of valid sources, including electronic technology. The student is expected to:",HS,113
113.47.c.3,"Social studies skills. The student creates written, oral, and visual presentations of social studies information. The student is expected to:",HS,113
113.47.c.1.A,apply social studies methodologies encompassing a variety of research and analytical tools to explore questions or issues thoroughly and fairly to include multiple perspectives;,HS,113
113.47.c.1.B,"evaluate effects of major political, economic, and social conditions on a selected social studies topic;",HS,113
113.47.c.1.C,appraise a geographic perspective that considers physical and cultural processes as they affect the selected topic;,HS,113
113.47.c.1.D,examine the role of diverse communities in the context of the selected topic;,HS,113
113.47.c.1.E,"analyze ethical issues raised by the selected topic in historic, cultural, and social contexts;",HS,113
113.47.c.1.F,"depending on the topic, use a problem-solving process to identify a problem, gather information, list and consider options, consider advantages and disadvantages, choose and implement a solution, and evaluate the effectiveness of the solution; and",HS,113
113.47.c.1.G,"depending on the topic, use a decision-making process to identify a situation that requires a decision, gather information, identify options, predict consequences, and take action to implement a decision.",HS,113
113.47.c.2.A,"locate, analyze, organize, synthesize, evaluate, and apply information about the selected topic, identifying, describing, and evaluating multiple points of view;",HS,113
113.47.c.2.B,differentiate between valid primary and secondary sources and use them appropriately to conduct research and construct arguments;,HS,113
113.47.c.2.C,read narrative texts critically and identify points of view from the historical context surrounding an event and the frame of reference that influenced the participants;,HS,113
113.47.c.2.D,"analyze information by sequencing, categorizing, identifying cause-and-effect relationships, comparing, contrasting, finding the main idea, summarizing, making generalizations and predictions, and drawing inferences and conclusions;",HS,113
113.47.c.2.E,"collect visual images (photographs, paintings, political cartoons, and other media) to enhance understanding and appreciation of multiple perspectives in a social studies topic;",HS,113
113.47.c.2.F,"identify bias in written, oral, and visual material;",HS,113
113.47.c.2.G,"evaluate the validity of a source based on language, corroboration with other sources, and information about the author; and",HS,113
113.47.c.2.H,use appropriate mathematical skills to interpret social studies information such as maps and graphs.,HS,113
113.47.c.3.A,apply the conventions of usage and mechanics of written English;,HS,113
113.47.c.3.B,use social studies terminology correctly;,HS,113
113.47.c.3.C,use appropriate oral communication techniques;,HS,113
113.47.c.3.D,construct a thesis that is supported by evidence;,HS,113
113.47.c.3.E,recognize and evaluate counter arguments;,HS,113
113.47.c.3.F,"use visual images (photographs, paintings, and other media) to facilitate understanding and appreciation of multiple perspectives in a social studies topic;",HS,113
113.47.c.3.G,develop a bibliography with ideas and information attributed to source materials and authors using accepted social science formats such as <i>Modern Language Association Style Manual </i>(MLA) and <i>Chicago Manual of Style</i> (CMS) to document sources and format written materials; and,HS,113
113.47.c.3.H,"use computer software to create written, graphic, or visual products from collected data.",HS,113
113.48.b.1,"In Social Studies Research Methods, an elective course, students conduct advanced research on a selected topic in social studies using qualitative and/or quantitative methods of inquiry. Students present their research results and conclusions in written and visual or oral format. The course is designed to be conducted in either classroom or independent settings.",HS,113
113.48.b.2,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",HS,113
113.48.b.3,"Students understand that a constitutional republic is a representative form of government whose representatives derive their authority from the consent of the governed, serve for an established tenure, and are sworn to uphold the constitution.",HS,113
113.48.b.4,"State and federal laws mandate a variety of celebrations and observances, including Celebrate Freedom Week.",HS,113
113.48.b.5,"Students identify and discuss how the actions of U.S. citizens and the local, state, and federal governments have either met or failed to meet the ideals espoused in the founding documents.",HS,113
113.48.b.4.A,"Each social studies class shall include, during Celebrate Freedom Week as provided under the Texas Education Code, §29.907, or during another full school week as determined by the board of trustees of a school district, appropriate instruction concerning the intent, meaning, and importance of the Declaration of Independence and the U.S. Constitution, including the Bill of Rights, in their historical contexts. The study of the Declaration of Independence must include the study of the relationship of the ideas expressed in that document to subsequent American history, including the relationship of its ideas to the rich diversity of our people as a nation of immigrants, the American Revolution, the formulation of the U.S. Constitution, and the abolitionist movement, which led to the Emancipation Proclamation and the women's suffrage movement.",HS,113
113.48.b.4.B,"Each school district shall require that, during Celebrate Freedom Week or other week of instruction prescribed under subparagraph (A) of this paragraph, students in Grades 3-12 study and recite the following text: ""We hold these Truths to be self-evident, that all Men are created equal, that they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the Pursuit of Happiness--That to secure these Rights, Governments are instituted among Men, deriving their just Powers from the Consent of the Governed.""",HS,113
113.48.c.1,Social studies skills. The student understands the need for an organizing framework to identify an area of interest and collect information. The student is expected to:,HS,113
113.48.c.2,"Social studies skills. The student applies a process approach to a research topic, applying the ideas, theories, and modes of inquiry drawn from the social sciences in the examination of persistent issues and social questions. The student is expected to:",HS,113
113.48.c.3,"Social studies skills. If doing qualitative research, the student employs the processes of critical social science inquiry to understand an issue, topic, or area of interest using a variety of sources, checking their credibility, validating and weighing evidence for claims, and searching for causality. The student is expected to:",HS,113
113.48.c.4,"Social studies skills. If doing quantitative research, the student is expected to:",HS,113
113.48.c.5,Social studies skills. The student creates a written and oral presentation of research and conclusions. The student is expected to:,HS,113
113.48.c.6,Social studies skills. The student understands the principles and requirements of the scientific method. The student is expected to:,HS,113
113.48.c.1.A,"select a social studies issue, topic, or area of interest;",HS,113
113.48.c.1.B,write a rationale and preliminary ideas for research methods;,HS,113
113.48.c.1.C,develop a literature review; and,HS,113
113.48.c.1.D,develop a thesis.,HS,113
113.48.c.2.A,"understand the basic requirements and philosophical foundations for qualitative and quantitative methods of inquiry, including inductive and deductive reasoning, to determine the most effective research approach from a variety of alternatives;",HS,113
113.48.c.2.B,"select and design a research project, including an examination of the theory and methods applicable to the research topic;",HS,113
113.48.c.2.C,"collect information from a variety of sources (primary, secondary, written, and oral) using techniques such as questionnaires, interviews, and library research;",HS,113
113.48.c.2.D,"use current technology such as library topic catalogues, networks, online information systems, academic journals, primary sources on the Internet, email interviews, and video interviews to collect information about the selected topic;",HS,113
113.48.c.2.E,use information from sources that take into account multiple perspectives;,HS,113
113.48.c.2.F,differentiate between primary and secondary sources and use each appropriately to conduct research and construct arguments;,HS,113
113.48.c.2.G,develop and use criteria for the evaluation of qualitative and/or quantitative information;,HS,113
113.48.c.2.H,describe the results of the research process;,HS,113
113.48.c.2.I,generate logical conclusions from research results;,HS,113
113.48.c.2.J,justify a conclusion with supporting evidence;,HS,113
113.48.c.2.K,make predictions as to future actions and/or outcomes based on conclusions of research; and,HS,113
113.48.c.2.L,develop a bibliography in a format appropriate to the social sciences such as <i>Modern Language Association Style Manual </i>(MLA) and <i>Chicago Manual of Style </i>(CMS) to document sources and format written materials.,HS,113
113.48.c.3.A,interpret the historiography of the research topic;,HS,113
113.48.c.3.B,"apply key social science concepts such as time, chronology, causality, change, conflict, and complexity to explain, analyze, and show connections among patterns of historical change and continuity;",HS,113
113.48.c.3.C,"investigate, interpret, and analyze multiple historical and contemporary viewpoints within and across cultures;",HS,113
113.48.c.3.D,"relate important events, recurring dilemmas, and persistent issues to topic; and",HS,113
113.48.c.3.E,"employ empathy, skepticism, and critical judgment to analysis of topic.",HS,113
113.48.c.4.A,apply the scientific method in a research project;,HS,113
113.48.c.4.B,"create a matrix applying research methodologies that employ survey research, ethnography, primary documents, and statistical analysis to given subject areas;",HS,113
113.48.c.4.C,determine the most efficient research approach;,HS,113
113.48.c.4.D,utilize basic statistical approaches and tools in the analysis of aggregate information;,HS,113
