TEKS ID,Statement,Grade,Chapter
115.12.b.13,"Alcohol, tobacco, and other drugs--use, misuse, and physiological effects. The student understands the difference between the use and misuse of different substances and how the use and misuse of substances impacts health. The student is expected to:",K,115
115.12.b.14,"Alcohol, tobacco, and other drugs--risk and protective factors. The student understands how various factors can influence decisions regarding substance use and the resources available for help. The student is expected to identify refusal skills and how to get help from a parent or another trusted adult in unsafe situations involving the use or misuse of alcohol, tobacco, and other drugs.",K,115
115.12.b.2.A,"name people who can provide health care guidance such as parents, family members, other trusted adults, teachers, and health care professionals;",K,115
115.12.b.2.B,identify personal hygiene and health habits that help individuals stay healthy such as hand washing and brushing teeth;,K,115
115.12.b.2.C,"discuss ways in which germs are transmitted, methods of preventing the spread of germs, and the importance of immunization; and",K,115
115.12.b.2.D,identify head lice and biting insects that may cause illness and their proper removal and care.,K,115
115.12.b.3.A,identify their own feelings and emotions;,K,115
115.12.b.3.B,describe and practice calming and self-management strategies;,K,115
115.12.b.3.C,discuss how friends can influence a person's behavior;,K,115
115.12.b.3.D,demonstrate skills for making new acquaintances;,K,115
115.12.b.3.E,demonstrate respect and communicate appropriately with individuals; and,K,115
115.12.b.3.F,identify and practice ways to solve conflicts with a friend.,K,115
115.12.b.4.A,"describe positive social skills and personal qualities such as truth, kindness, reliability, and respectfulness; and",K,115
115.12.b.4.B,discuss the meaning of goals and identify at least one health-related goal.,K,115
115.12.b.6.A,demonstrate an understanding that the human body is composed mostly of water and explain the importance of drinking water daily;,K,115
115.12.b.6.B,identify healthy portion sizes for common food items;,K,115
115.12.b.6.C,"identify types of foods that help the body grow, including fruits and vegetables, dairy, and protein; and",K,115
115.12.b.6.D,identify healthy and unhealthy snack choices.,K,115
115.12.b.7.A,describe basic facts of food allergy safety such as not sharing food and explain the importance of respecting others who have allergies; and,K,115
115.12.b.7.B,identify habits that help individuals stay healthy such as getting the proper amount of sleep and daily physical activity.,K,115
115.12.b.8.A,"discuss and demonstrate procedures for responding to emergencies, including reporting to a parent or another trusted adult or contacting 911; and",K,115
115.12.b.8.B,"identify the purpose and demonstrate the proper use of protective equipment such as seat belts, booster seats, and bicycle helmets.",K,115
115.12.b.9.A,identify roles and characteristics of a trusted adult;,K,115
115.12.b.9.B,"identify and role play refusal skills such as saying ""no"" to protect personal space and to avoid unsafe situations; and",K,115
115.12.b.9.C,identify personal space and appropriate boundaries.,K,115
115.12.b.10.A,name safe play environments;,K,115
115.12.b.10.B,"name objects that may be dangerous such as knives, scissors, and screwdrivers and explain how they can be harmful; and",K,115
115.12.b.10.C,recall personal home address as part of a personal safety plan.,K,115
115.12.b.12.A,identify bullying behaviors and the role of the bystander;,K,115
115.12.b.12.B,identify ways to discourage bullying;,K,115
115.12.b.12.C,describe appropriate actions to take in response to bullying such as telling a parent or another trusted adult; and,K,115
115.12.b.12.D,explain and practice how to get help from a parent or another trusted adult when made to feel uncomfortable or unsafe by another person.,K,115
115.12.b.13.A,discuss the proper usage of medications; and,K,115
115.12.b.13.B,"discuss the harmful effects of alcohol, tobacco, and drugs on physical health.",K,115
115.13.a.1,"The goal of health education is to provide instruction that allows youth to develop and sustain health-promoting behaviors throughout their lives. The understanding and application of these standards will allow students the ability to gather, interpret, and understand health information; achieve health literacy; and adapt to the ever-evolving science of health. The health education knowledge and skills should be presented to students in a positive manner to support the development of a healthy self-concept and responsible decision making. The standards will help students reinforce, foster, and apply positive character traits.",1,115
115.13.a.2,"There are essential skills that repeat throughout the five strands and embody the interconnection of health literacy. These skills include decision making, problem solving, goal setting, maintaining healthy relationships with self and others, seeking help and support, and recognizing various influences on health such as social, environmental, media, and genetic. These skills, developed early on and reinforced throughout a student's education, will foster mastery of health concepts. Health class educators are encouraged to partner with school counselors where available to schedule time for them to deliver classroom guidance lessons to help teach these essential competencies.",1,115
115.13.a.3,"In Kindergarten-Grade 3, students gain an understanding of health information and skills through five strands: physical health and hygiene; mental health and wellness; healthy eating and physical activity; injury and violence prevention and safety; and alcohol, tobacco, and other drugs.",1,115
115.13.a.4,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",1,115
115.13.a.5,Students should first seek guidance in the area of health from a parent or legal guardian.,1,115
115.13.a.3.A,"Physical health and hygiene education helps to prepare students for improved lifelong health outcomes. Learning about body systems lays the foundation for personal health and hygiene. Health literacy and preventative behaviors empower students to make informed choices to support self, family, and community.",1,115
115.13.a.3.B,"The mental health and wellness strand recognizes that the knowledge and skills necessary to manage emotions, reactions, and relationships are essential to reaching one's full potential. Students gain knowledge about social and emotional health, including developing a healthy self-concept, understanding risk and protective factors, and identifying and managing mental health and wellness concerns. In the early grades, students develop fluency around emotions and self-regulation and understand the relationship between feelings, thoughts, and behavior. In subsequent grades, students learn and practice appropriate ways to solve interpersonal conflicts, work to develop a positive self-image, and develop healthy self-management skills.",1,115
115.13.a.3.C,"The healthy eating and physical activity strand addresses the importance of nutrition and physical activity to support a healthy lifestyle. Students apply critical-thinking and decision-making skills to make positive health choices. Students learn about essential nutrients, food groups, portion control, government nutritional recommendations, and the health benefits of being physically active. Students evaluate the connection between physical activity and nutrition and the prevention of chronic diseases.",1,115
115.13.a.3.D,"By focusing on injury and violence prevention and safety, the standards promote student well-being and awareness of dangerous situations. Supporting student well-being and providing instruction in digital citizenship, bullying prevention, first aid, and identification of safe and unsafe situations creates empowered and educated students who are able to make decisions that keep themselves and others safe. Beginning in Kindergarten and continuing through high school, students gain knowledge and skills to support safety and wellness at school, at home, online, and in the community.",1,115
115.13.a.3.E,"The standards under the alcohol, tobacco, and other drugs strand focus on a number of protective factors that develop empowered students who are able to make better-informed decisions, including understanding the impact of substance use on physical, mental, and social health. Through this strand, students learn key concepts about alcohol, tobacco, and other drugs, including the use, misuse, and physiological effects; short- and long-term impacts on health; treatment; risk and protective factors; and prevention. These concepts introduce healthy alternatives and ways for students to ask for and seek out help from parents and other trusted adults.",1,115
115.13.b.1,"Physical health and hygiene--body systems. The student examines the structure, function, and relationships of body systems and their relevance to personal health. The student is expected to demonstrate use of the five senses.",1,115
115.13.b.2,"Physical health and hygiene--personal health and hygiene. The student understands health literacy, preventative health behaviors, and how to access and evaluate health care information to make informed decisions. The student is expected to:",1,115
115.13.b.3,"Mental health and wellness--social and emotional health. The student identifies and applies strategies to develop socio-emotional health, self-regulation, and healthy relationships. The student is expected to:",1,115
115.13.b.4,"Mental health and wellness--developing a healthy self-concept. The student develops the capacity for self-assessment and evaluation, goal setting, and decision making in order to develop a healthy self-concept. The student is expected to:",1,115
115.13.b.5,Mental health and wellness--identifying and managing mental health and wellness concerns. The student develops and uses appropriate skills to identify and manage conditions related to mental health and wellness. The student is expected to:,1,115
115.13.b.6,Healthy eating and physical activity--food and beverage daily recommendations. The student identifies and explains healthy eating strategies for enhancing and maintaining personal health throughout the lifespan. The student is expected to:,1,115
115.13.b.7,"Healthy eating and physical activity--nutrition and physical activity literacy. The student obtains, processes, and understands basic physical activity and nutrition information needed to make health-promoting decisions. The student is expected to identify examples of health information provided by various media and how the examples affect nutritional habits and physical activity.",1,115
115.13.b.8,Healthy eating and physical activity--risk and protective factors. The student identifies and explains risk and protective factors related to healthy eating and physical activity. The student is expected to:,1,115
115.13.b.9,Injury and violence prevention and safety--safety skills and unintentional injury. The student identifies and demonstrates safety and first aid knowledge to prevent and treat injuries. The student is expected to:,1,115
115.13.b.10,Injury and violence prevention and safety--healthy relationships and conflict-resolution skills. The student differentiates between healthy and unhealthy relationships and demonstrates effective strategies to address conflict. The student is expected to:,1,115
115.13.b.11,"Injury and violence prevention and safety--healthy home, school, and community climate. The student understands that individual actions and awareness can impact safety, community, and environment. The student is expected to:",1,115
115.13.b.12,"Injury and violence prevention and safety--digital citizenship and media. The student understands how to be a safe and responsible citizen in digital and online environments. The student is expected to demonstrate how to get help from a teacher, parent, or other trusted adult when made to feel bullied, uncomfortable, or unsafe in a digital or online environment.",1,115
115.13.b.13,Injury and violence prevention and safety--interpersonal violence. The student understands the impact of interpersonal violence and the importance of seeking guidance and help to maintain personal safety. The student is expected to:,1,115
115.13.b.14,"Alcohol, tobacco, and other drugs--use, misuse, and physiological effects. The student understands the difference between the use and misuse of different substances and how the use and misuse of substances impacts health. The student is expected to:",1,115
115.13.b.15,"Alcohol, tobacco, and other drugs--treatment. The student understands how to seek emergency help for self and others in poisoning and overdose situations. The student is expected to describe what poisoning or overdose could look like and identify how to respond, including who to contact for help.",1,115
115.13.b.16,"Alcohol, tobacco, and other drugs--risk and protective factors. The student understands how various factors can influence decisions regarding substance use and the resources available for help. The student is expected to identify how to get help from a parent or another trusted adult related to alcohol, tobacco, and drug abuse.",1,115
115.13.b.17,"Alcohol, tobacco, and other drugs--prevention. The student demonstrates refusal skills to avoid substance use and misuse. The student is expected to identify unsafe situations and practice strategies to avoid risky behaviors related to alcohol, tobacco, and other drugs.",1,115
115.13.b.2.A,"identify types of health care professionals and describe the services they provide such as medical checkups, dental exams, and vision and hearing screenings;",1,115
115.13.b.2.B,"describe personal hygiene and health habits that enhance individual health such as personal hygiene, oral hygiene, and getting enough sleep;",1,115
115.13.b.2.C,"describe ways in which germs are transmitted, methods of preventing the spread of germs, and the importance of immunization; and",1,115
115.13.b.2.D,"describe where head lice and biting insects that may cause illness, including ticks and mosquitos, are commonly encountered and how to avoid them.",1,115
115.13.b.3.A,identify their own feelings and emotions;,1,115
115.13.b.3.B,discuss and explain how emotions can interrupt thinking and the self-management process;,1,115
115.13.b.3.C,describe and practice calming and self-management strategies;,1,115
115.13.b.3.D,describe ways in which peers and families can work together to build healthy relationships;,1,115
115.13.b.3.E,describe ways to build and maintain friendships;,1,115
115.13.b.3.F,identify ways to respectfully communicate verbally and nonverbally;,1,115
115.13.b.3.G,identify feelings and emotions expressed by others; and,1,115
115.13.b.3.H,identify and practice ways to solve conflicts with friends and peers.,1,115
115.13.b.4.A,discuss ways to be kind to self and how to identify areas for growth; and,1,115
115.13.b.4.B,explain the importance of goal setting and task completion.,1,115
115.13.b.5.A,discuss and demonstrate how to treat peers with different learning needs with dignity and respect;,1,115
115.13.b.5.B,identify situations that can create positive stress and positive emotions; and,1,115
115.13.b.5.C,discuss the signs and symptoms associated with negative stress such as loss or grief.,1,115
115.13.b.6.A,"explain that fruits, proteins, vegetables, and dairy provide essential vitamins and minerals;",1,115
115.13.b.6.B,identify recommended portion sizes by comparing portions to familiar objects such as a golf ball for a cookie or a frisbee for a dinner plate;,1,115
115.13.b.6.C,identify the food groups and classify examples of foods into each group; and,1,115
115.13.b.6.D,identify ingredients that make foods and drinks unhealthy such as added sugar and other sweeteners.,1,115
115.13.b.8.A,identify common food allergies and explain the importance of respecting others who have allergies; and,1,115
115.13.b.8.B,"describe habits that improve individual health such as getting enough sleep, eating nutritious foods, and exercising.",1,115
115.13.b.9.A,discuss and demonstrate strategies to keep self and others safe by staying away from dangerous situations and reporting to a parent or another trusted adult or contacting 911; and,1,115
115.13.b.9.B,"identify the purpose and demonstrate proper use of protective equipment such as seat belts, booster seats, and bicycle helmets.",1,115
115.13.b.10.A,practice refusal skills to protect personal space and avoid unsafe situations;,1,115
115.13.b.10.B,"identify appropriate personal boundaries, privacy, and space; and",1,115
115.13.b.10.C,recall parents'/caregivers' phone numbers as part of a personal safety plan.,1,115
115.13.b.11.A,describe the difference between safe and unsafe environments; and,1,115
115.13.b.11.B,identify ways to avoid weapons and harming oneself or others by staying away from dangerous situations and reporting to a parent or another trusted adult.,1,115
115.13.b.13.A,describe consequences for both the victim and the bully and the impact of bullying on the victim;,1,115
115.13.b.13.B,discuss ways of discouraging bullying;,1,115
115.13.b.13.C,"explain the differences between teasing, joking, and playing around and bullying; and",1,115
115.13.b.13.D,identify how to get help from a parent or another trusted adult when made to feel uncomfortable or unsafe by another person.,1,115
115.13.b.14.A,identify the difference between over-the-counter and prescription drugs; and,1,115
115.13.b.14.B,"identify and describe the harmful effects of alcohol, tobacco, other drugs, and dangerous substances such as inhalants, vaping products, and household products on physical health.",1,115
115.14.a.1,"The goal of health education is to provide instruction that allows youth to develop and sustain health-promoting behaviors throughout their lives. The understanding and application of these standards will allow students the ability to gather, interpret, and understand health information; achieve health literacy; and adapt to the ever-evolving science of health. The health education knowledge and skills should be presented to students in a positive manner to support the development of a healthy self-concept and responsible decision making. The standards will help students reinforce, foster, and apply positive character traits.",2,115
115.14.a.2,"There are essential skills that repeat throughout the five strands and embody the interconnection of health literacy. These skills include decision making, problem solving, goal setting, maintaining healthy relationships with self and others, seeking help and support, and recognizing various influences on health such as social, environmental, media, and genetic. These skills, developed early on and reinforced throughout a student's education, will foster mastery of health concepts. Health class educators are encouraged to partner with school counselors where available to schedule time for them to deliver classroom guidance lessons to help teach these essential competencies.",2,115
115.14.a.3,"In Kindergarten-Grade 3, students gain an understanding of health information and skills through five strands: physical health and hygiene; mental health and wellness; healthy eating and physical activity; injury and violence prevention and safety; and alcohol, tobacco, and other drugs.",2,115
115.14.a.4,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",2,115
115.14.a.5,Students should first seek guidance in the area of health from a parent or legal guardian.,2,115
115.14.a.3.A,"Physical health and hygiene education helps to prepare students for improved lifelong health outcomes. Learning about body systems lays the foundation for personal health and hygiene. Health literacy and preventative behaviors empower students to make informed choices to support self, family, and community.",2,115
115.14.a.3.B,"The mental health and wellness strand recognizes that the knowledge and skills necessary to manage emotions, reactions, and relationships are essential to reaching one's full potential. Students gain knowledge about social and emotional health, including developing a healthy self-concept, understanding risk and protective factors, and identifying and managing mental health and wellness concerns. In the early grades, students develop fluency around emotions and self-regulation and understanding the relationship between feelings, thoughts, and behavior. In subsequent grades, students learn and practice appropriate ways to solve interpersonal conflicts, work to develop a positive self-image, and develop healthy self-management skills.",2,115
115.14.a.3.C,"The healthy eating and physical activity strand addresses the importance of nutrition and physical activity to support a healthy lifestyle. Students apply critical-thinking and decision-making skills to make positive health choices. Students learn about essential nutrients, food groups, portion control, government nutritional recommendations, and the health benefits of being physically active. Students evaluate the connection between physical activity and nutrition and the prevention of chronic diseases.",2,115
115.14.a.3.D,"By focusing on injury and violence prevention and safety, the standards promote student well-being and awareness of dangerous situations. Supporting student well-being and providing instruction in digital citizenship, bullying prevention, first aid, and identification of safe and unsafe situations creates empowered and educated students who are able to make decisions that keep themselves and others safe. Beginning in Kindergarten and continuing through high school, students gain knowledge and skills to support safety and wellness at school, at home, online, and in the community.",2,115
115.14.a.3.E,"The standards under the alcohol, tobacco, and other drugs strand focus on a number of protective factors that develop empowered students who are able to make better-informed decisions, including understanding the impact of substance use on physical, mental, and social health. Through this strand, students learn key concepts about alcohol, tobacco, and other drugs, including the use, misuse, and physiological effects; short- and long-term impacts on health; treatment; risk and protective factors; and prevention. These concepts introduce healthy alternatives and ways for students to ask for and seek out help from parents and other trusted adults.",2,115
115.14.b.1,"Physical health and hygiene--body systems. The student examines the structure, function, and relationships of body systems and their relevance to personal health. The student is expected to describe ways to protect the five senses such as wearing sunglasses or using a safe volume setting on audio devices.",2,115
115.14.b.2,"Physical health and hygiene--personal health and hygiene. The student understands health literacy, preventative health behaviors, and how to access and evaluate health care information to make informed decisions. The student is expected to:",2,115
115.14.b.3,"Mental health and wellness--social and emotional health. The student identifies and applies strategies to develop socio-emotional health, self-regulation, and healthy relationships. The student is expected to:",2,115
115.14.b.4,"Mental health and wellness--developing a healthy self-concept. The student develops the capacity for self-assessment and evaluation, goal setting, and decision making in order to develop a healthy self-concept. The student is expected to:",2,115
115.14.b.5,Mental health and wellness--identifying and managing mental health and wellness concerns. The student develops and uses appropriate skills to identify and manage conditions related to mental health and wellness. The student is expected to:,2,115
115.14.b.6,Healthy eating and physical activity--food and beverage daily recommendations. The student identifies and explains healthy eating strategies for enhancing and maintaining personal health throughout the lifespan. The student is expected to:,2,115
115.14.b.7,"Healthy eating and physical activity--nutrition and physical activity literacy. The student obtains, processes, and understands basic physical activity and nutrition information needed to make health-promoting decisions. The student is expected to identify various media that provide health information and how media can influence an individual's health choices such as television advertisements for fast foods and breakfast cereals.",2,115
115.14.b.8,Healthy eating and physical activity--risk and protective factors. The student identifies and explains risk and protective factors related to healthy eating and physical activity. The student is expected to:,2,115
115.14.b.9,"Injury and violence prevention and safety--safety skills and unintentional injury. The student identifies and demonstrates safety and first aid knowledge to prevent and treat injuries. The student is expected to describe steps one can take to reduce hazards, avoid accidents, and prevent accidental injuries for self and others.",2,115
115.14.b.10,Injury and violence prevention and safety--healthy relationships and conflict-resolution skills. The student differentiates between healthy and unhealthy relationships and demonstrates effective strategies to address conflict. The student is expected to:,2,115
115.14.b.11,"Injury and violence prevention and safety--healthy home, school, and community climate. The student understands that individual actions and awareness can impact safety, community, and environment. The student is expected to:",2,115
115.14.b.12,Injury and violence prevention and safety--digital citizenship and media. The student understands how to be a safe and responsible citizen in digital and online environments. The student is expected to:,2,115
115.14.b.13,Injury and violence prevention and safety--interpersonal violence. The student understands the impact of interpersonal violence and the importance of seeking guidance and help to maintain personal safety. The student is expected to:,2,115
115.14.b.14,"Alcohol, tobacco, and other drugs--use, misuse, and physiological effects. The student understands the difference between the use and misuse of different substances and how the use and misuse of substances impacts health. The student is expected to:",2,115
115.14.b.15,"Alcohol, tobacco, and other drugs--treatment. The student understands how to seek emergency help for self and others in poisoning and overdose situations. The student is expected to describe what poisoning or overdose could look like and identify how to respond, including who to contact for help.",2,115
115.14.b.16,"Alcohol, tobacco, and other drugs--risk and protective factors. The student understands how various factors can influence decisions regarding substance use and the resources available for help. The student is expected to:",2,115
115.14.b.17,"Alcohol, tobacco, and other drugs--prevention. The student demonstrates refusal skills to avoid substance use and misuse. The student is expected to identify ways to avoid unsafe situations related to alcohol, tobacco, and other drugs and demonstrate refusal skills.",2,115
115.14.b.2.A,"describe the importance of individual health maintenance activities such as regular medical checkups, dental exams, and vision and hearing screenings;",2,115
115.14.b.2.B,explain actions an individual should take when not feeling well;,2,115
115.14.b.2.C,discuss the importance of practicing personal hygiene and health habits;,2,115
115.14.b.2.D,"explain ways in which germs are transmitted, methods of preventing the spread of germs, and the importance of immunization;",2,115
115.14.b.2.E,"identify common illnesses and diseases, including asthma, diabetes, and epilepsy, and their symptoms; and",2,115
115.14.b.2.F,"discuss the signs and symptoms of illness that may occur after contact with biting insects, including ticks and mosquitos.",2,115
115.14.b.3.A,"communicate needs, wants, and emotions in healthy ways;",2,115
115.14.b.3.B,describe and practice calming and self-management strategies;,2,115
115.14.b.3.C,discuss and explain how thoughts and emotions are related;,2,115
115.14.b.3.D,explain the effect of peer influence on an individual's social and emotional health;,2,115
115.14.b.3.E,describe the qualities of a good friend;,2,115
115.14.b.3.F,"describe and demonstrate respectful ways to communicate with family members, peers, teachers, and others;",2,115
115.14.b.3.G,identify the feelings and perspectives of others by interpreting their verbal and nonverbal cues; and,2,115
115.14.b.3.H,identify ways to prevent and repair broken friendships.,2,115
115.14.b.4.A,discuss ways to be kind to self and others;,2,115
115.14.b.4.B,define personal growth and identify areas for one's personal growth; and,2,115
115.14.b.4.C,list the steps and describe the importance of goal setting and task completion.,2,115
115.14.b.5.A,identify strategies for managing different learning needs of self and others; and,2,115
115.14.b.5.B,identify positive and negative stressors and how they impact emotions and learning.,2,115
115.14.b.6.A,identify types of nutrients;,2,115
115.14.b.6.B,use familiar objects to identify healthy food portions from different food groups;,2,115
115.14.b.6.C,identify healthy and unhealthy choices within the food groups; and,2,115
115.14.b.6.D,"identify the benefits of making healthy beverage choices, including water and milk, and limiting sweetened beverages such as soda and sports drinks.",2,115
115.14.b.8.A,identify signs and symptoms of common food allergies; and,2,115
115.14.b.8.B,identify the benefits of establishing healthy eating and physical activity habits that will last a lifetime.,2,115
115.14.b.10.A,demonstrate refusal skills to protect personal space and avoid unsafe situations; and,2,115
115.14.b.10.B,discuss the importance of telling a parent or another trusted adult when privacy or personal boundaries are not respected or when the student is made to feel unsafe.,2,115
115.14.b.11.A,"describe unsafe situations, including interacting with strangers;",2,115
115.14.b.11.B,explain ways to avoid weapons and report the presence of unsupervised weapons to a parent or another trusted adult;,2,115
115.14.b.11.C,identify the hazards of unsupervised and improper handling of guns and other weapons; and,2,115
115.14.b.11.D,identify two trusted adults not part of the immediate family and recall their phone numbers as part of a personal safety plan.,2,115
115.14.b.12.A,identify unsafe requests made in a digital or online environment and how to take appropriate action;,2,115
115.14.b.12.B,"explain why obtaining help, especially from parents or other trusted adults, is critical when making decisions regarding digital and online use; and",2,115
115.14.b.12.C,identify consequences that result from cyberbullying and inappropriate digital and online usage.,2,115
115.14.b.13.A,describe consequences for the bully and the impact of bullying on the victim;,2,115
115.14.b.13.B,describe the difference between reporting and tattling; and,2,115
115.14.b.13.C,"explain why obtaining assistance, especially from parents or other trusted adults, can be helpful when making decisions about personal safety.",2,115
115.14.b.14.A,describe the purposes of prescription and over-the-counter drugs and their intended benefits; and,2,115
115.14.b.14.B,"explain the harmful effects on physical health and how to avoid alcohol, tobacco, other drugs, and dangerous substances such as inhalants, vaping products, and household products.",2,115
115.14.b.16.A,"identify unsafe requests related to alcohol, tobacco, and other drugs made by friends; and",2,115
115.14.b.16.B,"identify a trusted adult such as a parent, teacher, or law enforcement officer.",2,115
115.15.a.1,"The goal of health education is to provide instruction that allows youth to develop and sustain health-promoting behaviors throughout their lives. The understanding and application of these standards will allow students the ability to gather, interpret, and understand health information; achieve health literacy; and adapt to the ever-evolving science of health. The health education knowledge and skills should be presented to students in a positive manner to support the development of a healthy self-concept and responsible decision making. The standards will help students reinforce, foster, and apply positive character traits.",3,115
115.15.a.2,"There are essential skills that repeat throughout the five strands and embody the interconnection of health literacy. These skills include decision making, problem solving, goal setting, maintaining healthy relationships with self and others, seeking help and support, and recognizing various influences on health such as social, environmental, media, and genetic. These skills, developed early on and reinforced throughout a student's education, will foster mastery of health concepts. Health class educators are encouraged to partner with school counselors where available to schedule time for them to deliver classroom guidance lessons to help teach these essential competencies.",3,115
115.15.a.3,"In Kindergarten-Grade 3, students gain an understanding of health information and skills through five strands: physical health and hygiene; mental health and wellness; healthy eating and physical activity; injury and violence prevention and safety; and alcohol, tobacco, and other drugs.",3,115
115.15.a.4,"Statements containing the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",3,115
115.15.a.5,Students should first seek guidance in the area of health from a parent or legal guardian.,3,115
115.15.a.3.A,"Physical health and hygiene education helps to prepare students for improved lifelong health outcomes. Learning about body systems lays the foundation for personal health and hygiene. Health literacy and preventative behaviors empower students to make informed choices to support self, family, and community.",3,115
115.15.a.3.B,"The mental health and wellness strand recognizes that the knowledge and skills necessary to manage emotions, reactions, and relationships are essential to reaching one's full potential. Students gain knowledge about social and emotional health, including developing a healthy self-concept, understanding risk and protective factors, and identifying and managing mental health and wellness concerns. In the early grades, students develop fluency around emotions and self-regulation and understand the relationship between feelings, thoughts, and behavior. In subsequent grades, students learn and practice appropriate ways to solve interpersonal conflicts, work to develop a positive self-image, and develop healthy self-management skills.",3,115
